class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.jsecurity.subject.SubjectException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,59
org.jsecurity.JSecurityExceptionEvoSuiteTest,class,4,3,1,0,0,3,3,3,0,0,0,0,0,43
org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest,class,4,4,1,0,5,6,4,4,1,0,0,0,3,39
org.jsecurity.aop.AnnotationHandler,class,1,6,1,1,2,0,4,2,0,1,0,0,1,75
org.jsecurity.aop.MethodInterceptor,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,57
org.jsecurity.web.attr.CookieAttribute,class,11,35,2,0,27,62,16,15,1,9,5,6,7,257
org.jsecurity.authz.aop.AuthenticatedAnnotationHandler,class,3,4,3,0,2,1,2,2,0,0,0,0,0,51
org.jsecurity.codec.CodecSupport,class,3,30,1,1,13,54,12,8,8,1,1,1,9,216
org.jsecurity.authz.SimpleAuthorizingAccountEvoSuiteTest,class,15,45,1,0,42,903,43,43,1,0,0,0,0,416
org.jsecurity.AtUnitTest,class,0,0,1,0,0,0,0,0,0,0,0,0,0,34
org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptorEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
org.jsecurity.realm.ldap.LdapContextFactory,interface,0,2,1,0,0,1,2,0,0,0,0,0,0,50
org.jsecurity.authc.Account,interface,2,0,1,0,0,0,0,0,0,0,0,0,0,41
org.jsecurity.jndi.JndiTemplate,class,3,31,1,0,24,79,11,10,0,2,0,1,0,220
org.jsecurity.io.TextResourceEvoSuiteTest,class,6,7,1,0,3,10,5,5,1,0,0,0,0,63
org.jsecurity.authz.permission.AllPermissionEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.util.Nameable,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,33
org.jsecurity.authz.permission.WildcardPermissionTest,class,2,7,1,0,3,21,7,7,0,0,0,0,0,168
org.jsecurity.session.ProxiedSession,class,1,15,1,0,12,0,13,13,0,1,0,0,0,141
org.jsecurity.authc.pam.ModularRealmAuthenticatorEvoSuiteTest,class,12,13,1,0,10,36,9,9,0,0,0,0,0,198
org.jsecurity.cache.HashtableCacheManager,class,3,1,1,0,0,0,1,1,0,0,0,0,0,37
org.jsecurity.web.servlet.AdviceFilterEvoSuiteTest,class,10,5,1,0,7,6,4,4,1,0,0,0,0,48
org.jsecurity.web.tags.SecureTagEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.authc.Authenticator,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,68
org.jsecurity.authz.SimpleRoleEvoSuiteTest,class,8,17,1,0,11,136,17,17,1,0,0,0,0,143
org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest,class,10,7,1,0,13,21,7,7,1,0,0,0,1,74
org.jsecurity.authz.aop.RoleAnnotationMethodInterceptor,class,2,1,4,0,0,0,1,1,0,0,0,0,0,36
org.jsecurity.web.config.WebConfiguration,interface,4,1,1,0,0,0,1,0,0,0,0,0,0,54
org.jsecurity.web.servlet.ProxiedFilterChain,class,6,8,1,0,7,0,2,2,0,4,0,1,0,54
org.jsecurity.mgt.SecurityManager,interface,6,3,1,0,0,3,3,0,0,0,0,0,0,99
org.jsecurity.session.ProxiedSessionEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,30
org.jsecurity.io.IniResourceEvoSuiteTest,class,6,13,1,0,10,55,11,11,1,0,0,0,2,107
org.jsecurity.util.InstantiationException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,59
org.jsecurity.mgt.AuthenticatingSecurityManager,class,9,23,3,1,17,22,13,9,0,1,0,0,1,194
org.jsecurity.util.CollectionUtilsEvoSuiteTest,class,5,7,1,0,11,21,7,7,1,0,0,0,5,55
org.jsecurity.authc.SimpleAccountEvoSuiteTest,class,11,33,1,0,34,351,27,27,1,0,0,0,0,281
org.jsecurity.authz.aop.RoleAnnotationMethodInterceptorEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
org.jsecurity.crypto.BlowfishCipherEvoSuiteTest,class,6,8,1,0,9,10,5,5,1,0,0,0,1,69
org.jsecurity.authc.pam.AtLeastOneSuccessfulModularAuthenticationStrategyEvoSuiteTest,class,14,11,1,0,14,22,7,7,2,1,0,1,3,99
org.jsecurity.authz.aop.AuthenticatedAnnotationMethodInterceptorEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
org.jsecurity.session.mgt.eis.CachingSessionDAO,class,7,57,1,1,22,284,25,12,0,4,1,1,0,359
org.jsecurity.web.servlet.JSecurityFilterEvoSuiteTest,class,14,16,1,0,21,79,12,12,2,1,0,1,1,120
org.jsecurity.mgt.AuthorizingSecurityManager,class,9,33,4,1,27,294,25,20,0,1,0,0,1,233
org.jsecurity.jndi.JndiCallback,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,52
org.jsecurity.authc.support.AbstractAuthenticatorTest,class,10,19,1,0,13,24,11,8,0,2,0,0,0,133
org.jsecurity.authc.credential.Sha256CredentialsMatcher,class,4,2,4,0,0,1,2,0,0,0,0,0,0,46
org.jsecurity.util.ClassUtils,class,4,43,1,0,19,34,9,9,9,1,0,1,11,175
org.jsecurity.web.servlet.AdviceFilter,class,8,24,3,1,9,13,6,2,0,1,0,1,0,176
org.jsecurity.web.tags.NotAuthenticatedTag,class,3,7,3,0,5,0,1,1,0,1,0,1,0,49
org.jsecurity.authc.credential.Sha1CredentialsMatcherEvoSuiteTest,class,9,4,1,0,4,3,3,3,1,0,0,0,0,38
org.jsecurity.web.filter.PathConfigProcessor,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,29
org.jsecurity.util.StringUtilsEvoSuiteTest,class,5,31,1,0,15,406,29,29,1,0,0,0,27,171
org.jsecurity.authc.AuthenticationException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,59
org.jsecurity.authc.credential.Sha384CredentialsMatcherTest,class,4,2,3,0,0,1,2,2,0,0,0,0,0,33
org.jsecurity.web.tags.HasAnyRolesTag,class,2,7,4,0,4,1,2,1,0,1,0,1,0,47
org.jsecurity.authz.UnauthenticatedExceptionTest,class,2,1,3,0,0,0,1,0,0,0,0,0,0,29
org.jsecurity.realm.RealmFactory,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,49
org.jsecurity.authc.pam.ModularAuthenticationStrategy,interface,3,4,1,0,0,6,4,0,0,0,0,0,0,107
org.jsecurity.realm.ldap.DefaultLdapContextFactory,class,3,29,1,0,7,42,12,12,0,12,0,2,0,204
org.jsecurity.SecurityUtils,class,2,7,1,0,3,0,3,3,3,1,0,1,2,110
org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptor,class,2,1,4,0,0,0,1,1,0,0,0,0,0,91
org.jsecurity.authz.AuthorizingAccount,interface,3,10,1,0,0,45,10,0,0,0,0,0,0,89
org.jsecurity.web.attr.RequestParamAttribute,class,6,7,2,0,8,10,5,3,0,1,0,1,0,54
org.jsecurity.spring.LifecycleBeanPostProcessor,class,7,13,1,0,5,1,3,3,0,1,0,1,0,93
org.jsecurity.web.attr.CookieAttributeTest,class,10,2,2,0,14,0,2,2,0,3,0,0,0,59
org.jsecurity.authz.permission.PermissionResolverAware,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,39
org.jsecurity.web.attr.AbstractWebAttributeEvoSuiteTest,class,12,13,1,0,11,21,7,7,0,0,0,0,0,162
org.jsecurity.io.SerializationExceptionTest,class,2,1,3,0,0,0,1,0,0,0,0,0,0,28
org.jsecurity.spring.remoting.SecureRemoteInvocationFactory,class,5,3,2,0,3,0,1,1,0,2,1,2,1,59
org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest,class,7,8,1,0,11,28,8,8,1,0,0,0,0,63
org.jsecurity.util.JavaEnvironment,class,0,13,1,0,3,6,4,4,4,7,5,7,3,137
org.jsecurity.authc.pam.AllSuccessfulModularAuthenticationStrategyTest,class,11,7,1,0,3,15,4,4,0,1,0,0,0,61
org.jsecurity.realm.AuthenticatingRealm,class,14,20,2,0,12,62,12,11,0,3,0,1,0,213
org.jsecurity.web.filter.authc.AuthenticationFilter,class,5,10,6,0,8,0,4,1,0,2,1,1,2,83
org.jsecurity.authz.aop.UserAnnotationHandlerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,24
org.jsecurity.authz.aop.GuestAnnotationHandlerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,24
org.jsecurity.realm.AuthorizingRealmEvoSuiteTest,class,21,54,1,0,42,1035,46,46,1,0,0,0,0,479
org.jsecurity.authc.LockedAccountException,class,1,4,8,0,0,6,4,4,0,0,0,0,0,64
org.jsecurity.crypto.hash.Sha256Hash,class,2,7,3,0,3,21,7,6,2,1,1,1,2,61
org.jsecurity.authc.credential.AllowAllCredentialsMatcherTest,class,2,1,1,0,2,0,1,1,0,0,0,0,0,31
org.jsecurity.crypto.hash.Sha512Hash,class,2,7,3,0,3,21,7,6,2,1,1,1,2,61
org.jsecurity.session.mgt.quartz.QuartzSessionValidationScheduler,class,9,41,1,0,20,12,9,8,0,8,1,3,0,201
org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest,class,5,17,1,0,13,55,11,11,1,0,0,0,0,129
org.jsecurity.web.tags.NotAuthenticatedTagEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.io.AbstractResource,class,1,11,1,1,5,21,7,5,0,0,0,0,1,62
org.jsecurity.authz.aop.RoleAnnotationHandlerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,24
org.jsecurity.web.RedirectView,class,4,32,1,0,30,39,14,10,0,6,1,2,3,276
org.jsecurity.authc.SimpleAuthenticationInfoEvoSuiteTest,class,11,14,1,0,12,78,13,13,1,0,0,0,0,131
org.jsecurity.web.filter.authc.AuthenticationFilterEvoSuiteTest,class,8,5,1,0,6,6,4,4,1,0,0,0,0,43
org.jsecurity.authc.AuthenticationInfo,interface,1,2,1,0,0,1,2,0,0,0,0,0,0,80
org.jsecurity.subject.SimplePrincipalCollection,class,4,75,1,0,29,81,19,18,0,1,0,0,4,186
org.jsecurity.authc.credential.SimpleCredentialsMatcherTest,class,1,1,1,0,0,0,1,1,0,0,0,0,0,29
org.jsecurity.util.JavaEnvironmentEvoSuiteTest,class,4,4,1,0,4,6,4,4,1,0,0,0,3,32
org.jsecurity.spring.security.interceptor.AuthorizationAttributeSourceAdvisorEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,37
org.jsecurity.jndi.JndiLocatorEvoSuiteTest,class,6,14,1,0,12,45,10,10,1,0,0,0,0,112
org.jsecurity.io.ResourceUtils,class,2,30,1,0,15,22,9,4,8,4,3,4,9,150
org.jsecurity.authc.AuthenticationListenerRegistrar,interface,1,3,1,0,0,3,3,0,0,0,0,0,0,52
org.jsecurity.aop.MethodInvocation,interface,0,3,1,0,0,3,3,0,0,0,0,0,0,67
org.jsecurity.authc.DisabledAccountException,class,1,4,7,0,0,6,4,4,0,0,0,0,0,60
org.jsecurity.web.filter.authc.UserFilterEvoSuiteTest,class,7,3,1,0,2,1,2,2,1,0,0,0,0,28
org.jsecurity.authc.pam.AtLeastOneSuccessfulModularAuthenticationStrategy,class,4,3,2,0,2,0,1,1,0,0,0,0,0,58
org.jsecurity.codec.CodecException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,59
org.jsecurity.authc.pam.AbstractAuthenticationStrategy,class,6,11,1,0,2,10,5,4,0,0,0,0,0,88
org.jsecurity.JSecurityException,class,0,4,4,7,0,6,4,4,0,0,0,0,0,62
org.jsecurity.authc.MergableAuthenticationInfo,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,45
org.jsecurity.web.attr.RequestParamAttributeEvoSuiteTest,class,9,6,1,0,7,6,4,4,1,0,0,0,0,50
org.jsecurity.io.ResourceException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,59
org.jsecurity.realm.UsernamePrincipal,class,0,3,1,0,1,0,3,3,0,1,0,0,1,33
org.jsecurity.authz.UnauthenticatedException,class,1,4,6,0,0,6,4,4,0,0,0,0,0,63
org.jsecurity.authc.IncorrectCredentialsException,class,1,4,7,0,0,6,4,4,0,0,0,0,0,66
org.jsecurity.web.servlet.JSecurityHttpServletResponseEvoSuiteTest,class,4,6,1,0,2,15,6,6,1,0,0,0,5,42
org.jsecurity.realm.UserIdPrincipal,class,0,3,1,0,1,0,3,3,0,1,0,0,1,33
org.jsecurity.session.mgt.DelegatingSession,class,2,23,1,0,12,0,17,17,0,4,0,0,0,175
org.jsecurity.web.config.IniWebConfiguration,class,25,66,4,1,47,135,19,7,0,6,2,3,3,373
org.jsecurity.authc.credential.Sha512CredentialsMatcherTest,class,4,2,3,0,0,1,2,2,0,0,0,0,0,33
org.jsecurity.config.Configuration,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,33
org.jsecurity.web.tags.LacksRoleTagEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.web.WebUtilsEvoSuiteTest,class,8,21,1,0,14,91,14,14,1,0,0,0,12,119
org.jsecurity.codec.Base64EvoSuiteTest,class,6,19,1,0,14,171,19,19,1,0,0,0,22,143
org.jsecurity.authz.aop.AnnotationsAuthorizingMethodInterceptor,class,8,9,3,1,5,0,4,3,0,1,0,0,0,98
org.jsecurity.web.tags.LacksRoleTag,class,1,2,4,0,2,1,2,1,0,0,0,0,0,32
org.jsecurity.io.DefaultSerializerEvoSuiteTest,class,6,9,1,0,3,10,5,5,1,0,0,0,0,70
org.jsecurity.config.TestBean,class,1,9,1,0,0,28,9,9,0,4,0,0,0,55
org.jsecurity.cache.ehcache.EhCacheManager,class,10,40,1,0,20,29,10,8,0,7,3,4,1,267
org.jsecurity.session.mgt.SessionManager,interface,0,13,1,0,0,78,13,0,0,0,0,0,0,190
org.jsecurity.session.mgt.SimpleSession,class,5,60,1,0,28,369,31,26,1,12,0,4,4,262
org.jsecurity.authc.AbstractAuthenticatorEvoSuiteTest,class,11,12,1,0,9,28,8,8,0,0,0,0,0,162
org.jsecurity.authz.UnauthorizedExceptionTest,class,2,1,3,0,0,0,1,0,0,0,0,0,0,29
org.jsecurity.web.tags.GuestTagEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.config.ResourceConfigurationEvoSuiteTest,class,8,7,1,0,11,9,5,5,2,1,0,1,1,59
org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest,class,7,14,1,0,4,45,10,10,1,0,0,0,0,106
org.jsecurity.mgt.DefaultSecurityManagerTest,class,8,3,1,0,17,0,3,3,0,1,0,0,2,61
org.jsecurity.util.LifecycleUtils,class,4,21,1,0,12,15,6,6,6,1,0,1,4,84
org.jsecurity.util.UnavailableConstructorException,class,1,4,5,0,0,6,4,4,0,0,0,0,0,60
org.jsecurity.io.XmlSerializer,class,2,6,1,0,5,1,2,2,0,0,0,0,0,74
org.jsecurity.web.tags.RoleTag,class,1,7,3,1,2,8,5,4,0,1,0,0,0,46
org.jsecurity.crypto.hash.Md2Hash,class,2,7,3,0,3,21,7,6,2,1,1,1,2,59
org.jsecurity.web.tags.PermissionTagEvoSuiteTest,class,6,7,1,0,5,10,5,5,1,0,0,0,0,57
org.jsecurity.authz.aop.AuthorizingAnnotationHandler,class,1,2,2,1,0,1,2,2,0,0,0,0,0,51
org.jsecurity.crypto.hash.Hash,interface,1,3,1,0,0,3,3,0,0,0,0,0,0,55
org.jsecurity.cache.HashtableCache,class,1,15,1,0,9,0,9,9,0,2,0,0,3,86
org.jsecurity.web.session.WebSessionEvoSuiteTest,class,13,12,1,0,10,16,6,6,2,1,0,1,3,96
org.jsecurity.session.mgt.quartz.QuartzSessionValidationJobEvoSuiteTest,class,14,3,1,0,3,1,2,2,1,0,0,0,0,45
org.jsecurity.subject.PrincipalCollection,interface,1,7,1,0,0,21,7,0,0,0,0,0,0,93
org.jsecurity.jndi.JndiTemplateEvoSuiteTest,class,5,11,1,0,7,15,6,6,1,0,0,0,0,84
org.jsecurity.web.session.ServletContainerSessionManager,class,11,7,2,0,7,10,5,2,0,0,0,0,4,78
org.jsecurity.authz.aop.AuthorizingMethodInterceptor,class,2,2,2,0,2,1,2,1,0,0,0,0,0,46
org.jsecurity.util.AntPathMatcher,class,2,116,1,0,11,22,8,6,0,2,1,1,4,385
org.jsecurity.session.SessionFactory,interface,1,2,1,0,0,1,2,0,0,0,0,0,0,101
org.jsecurity.util.AntPathMatcherEvoSuiteTest,class,5,35,1,0,9,595,35,35,1,0,0,0,0,229
org.jsecurity.realm.activedirectory.ActiveDirectoryRealmTest,class,20,13,6,0,24,12,7,4,0,7,0,4,1,122
org.jsecurity.session.mgt.DefaultSessionManager,class,9,23,3,0,20,32,12,4,0,2,0,1,1,99
org.jsecurity.session.UnknownSessionException,class,1,7,7,0,0,21,7,7,0,0,0,0,0,88
org.jsecurity.authc.IncorrectCredentialsExceptionTest,class,2,1,3,0,0,0,1,0,0,0,0,0,0,32
org.jsecurity.subject.RememberMeManager,interface,4,4,1,0,0,6,4,0,0,0,0,0,0,36
org.jsecurity.authc.credential.SimpleCredentialsMatcherEvoSuiteTest,class,12,5,1,0,5,10,5,5,1,0,0,0,0,56
org.jsecurity.authc.pam.ModularRealmAuthenticator,class,12,38,2,0,25,20,13,8,0,3,0,1,0,300
org.jsecurity.aop.AnnotationHandlerEvoSuiteTest,class,7,3,1,0,5,3,3,3,1,0,0,0,0,31
org.jsecurity.session.InvalidSessionException,class,1,7,6,0,0,21,7,7,0,0,0,0,0,94
org.jsecurity.util.StringUtilsTest,class,1,7,1,0,6,21,7,7,0,0,0,0,7,101
org.jsecurity.authz.aop.UserAnnotationHandler,class,3,4,3,0,2,1,2,2,0,0,0,0,0,61
org.jsecurity.mgt.SessionsSecurityManager,class,10,29,5,1,21,116,17,8,0,1,0,0,1,246
org.jsecurity.web.servlet.OncePerRequestFilterEvoSuiteTest,class,9,7,1,0,8,10,5,5,1,0,0,0,0,58
org.jsecurity.config.OtherTestBean,class,0,5,1,0,0,6,5,5,0,2,0,0,0,41
org.jsecurity.web.tags.HasRoleTagEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.authz.Authorizer,interface,3,15,1,0,0,105,15,0,0,0,0,0,0,244
org.jsecurity.spring.security.interceptor.AopAllianceAnnotationsAuthorizingMethodInterceptorEvoSuiteTest,class,7,7,1,0,4,6,4,4,1,0,0,0,0,53
org.jsecurity.aop.MethodInterceptorSupportEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,24
org.jsecurity.authc.credential.HashedCredentialsMatcherEvoSuiteTest,class,16,10,1,0,14,28,8,8,1,0,0,0,0,103
org.jsecurity.web.servlet.JSecurityHttpSessionEvoSuiteTest,class,9,25,1,0,19,105,15,15,1,0,0,0,0,148
org.jsecurity.crypto.hash.Sha1Hash,class,2,7,3,0,3,21,7,6,2,1,1,1,2,59
org.jsecurity.realm.SimpleAccountRealm,class,12,30,4,1,32,159,19,9,1,1,0,0,1,132
org.jsecurity.authz.permission.PermissionResolver,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,61
org.jsecurity.session.mgt.SimpleSessionEvoSuiteTest,class,8,55,1,0,35,576,26,26,2,1,0,1,1,367
org.jsecurity.web.SavedRequest,class,1,7,1,0,7,4,5,5,0,3,0,0,0,58
org.jsecurity.codec.CodecSupportEvoSuiteTest,class,15,16,1,0,11,55,11,11,1,0,0,0,5,126
org.jsecurity.authz.aop.AuthorizingAnnotationMethodInterceptorEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,30
org.jsecurity.web.tags.AuthenticatedTag,class,3,7,3,0,5,0,1,1,0,1,0,1,0,55
org.jsecurity.web.filter.PathMatchingFilterEvoSuiteTest,class,8,6,1,0,5,10,5,5,1,0,0,0,0,47
org.jsecurity.web.WebRememberMeManagerTest,class,11,4,1,0,21,6,4,4,0,0,0,0,8,112
org.jsecurity.authc.pam.FirstSuccessfulAuthenticationStrategy,class,3,5,2,0,2,1,2,1,0,0,0,0,0,57
org.jsecurity.spring.security.interceptor.AopAllianceAnnotationsAuthorizingMethodInterceptor,class,6,7,4,0,5,21,3,1,0,0,0,0,0,83
org.jsecurity.authz.aop.AuthenticatedAnnotationHandlerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,24
org.jsecurity.authc.credential.Sha384CredentialsMatcherEvoSuiteTest,class,9,4,1,0,4,3,3,3,1,0,0,0,0,38
org.jsecurity.web.tags.HasRoleTag,class,1,2,4,0,2,1,2,1,0,0,0,0,0,31
org.jsecurity.session.ExpiredSessionException,class,1,7,8,0,0,21,7,7,0,0,0,0,0,88
