class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
ghm.follow.io.FilteredDestinationEvoSuiteTest,class,6,2,1,0,1,1,2,2,1,0,0,0,0,27
ghm.follow.config.FollowAppAttributes,class,3,112,1,0,79,2070,68,54,0,40,32,35,16,615
ghm.follow.test.gui.TopTest,class,2,1,3,0,3,0,1,1,0,0,0,0,0,12
ghm.follow.systemInterface.DefaultSystemInterface,class,2,5,1,0,7,3,3,3,0,1,0,0,1,34
ghm.follow.gui.Debug,class,3,2,3,0,3,1,2,2,0,2,1,1,1,40
ghm.follow.gui.FileFollowingPane,class,6,19,5,0,23,0,15,15,0,4,0,0,1,210
ghm.follow.nav.TopEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,29
ghm.follow.config.EnumeratedProperties,class,0,5,4,0,6,1,2,2,0,1,0,1,0,71
ghm.follow.gui.LineTextUI,class,2,13,5,0,18,2,3,3,0,3,0,0,1,80
ghm.follow.font.NoFontSizeSpecifiedException,class,1,1,4,0,0,0,1,1,0,0,0,0,0,9
ghm.follow.font.InvalidFontSizeException,class,1,1,4,0,0,0,1,1,0,0,0,0,0,11
ghm.follow.test.gui.CommandLineTest,class,2,8,3,0,16,15,6,6,0,0,0,0,10,119
ghm.follow.gui.LineView,class,1,6,3,0,11,1,2,1,0,0,0,0,0,45
ghm.follow.nav.Top,class,4,2,3,0,9,1,2,2,0,1,1,1,4,49
ghm.follow.io.PrintStreamDestination,class,1,5,1,0,1,0,5,5,0,1,0,0,0,42
ghm.follow.test.BaseTestCase,class,4,5,1,3,9,0,5,2,0,3,0,0,2,48
ghm.follow.gui.Delete,class,5,10,3,0,19,3,3,2,0,2,1,1,13,88
ghm.follow.search.ClearAllHighlightsEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,23
ghm.follow.nav.NextTabEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,23
ghm.follow.search.Find,class,4,4,3,0,10,1,2,2,0,2,1,1,4,32
ghm.follow.InvalidVkException,class,0,4,3,0,0,6,4,4,0,0,0,0,0,20
ghm.follow.search.SearchableTextPaneEvoSuiteTest,class,6,8,1,0,9,28,8,8,1,0,0,0,0,92
