class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
edu.uiuc.ndiipp.hubandspoke.packager.Eprints2HubPackagerEvoSuiteTest,class,5,9,1,0,1,10,5,5,1,0,0,0,0,74
edu.uiuc.ndiipp.hubandspoke.packager.Hub2DspacePackager,class,14,24,2,0,46,19,7,5,3,1,0,1,13,339
edu.uiuc.ndiipp.hubandspoke.utils.jhove.PremisIDGeneratorEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
edu.uiuc.ndiipp.hubandspoke.packager.Dspace2HubPackager,class,16,39,2,0,71,26,13,5,0,7,2,3,7,458
edu.uiuc.ndiipp.hubandspoke.utils.HaSFileUtilsEvoSuiteTest,class,9,23,1,0,19,90,12,12,2,1,0,1,8,248
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSAppenderEvoSuiteTest,class,7,13,1,0,12,55,11,11,1,0,0,0,0,96
edu.uiuc.ndiipp.hubandspoke.utils.jhove.XMLTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.profile.TestHaSMETSProfile,class,18,73,1,0,113,60,28,27,1,6,0,6,7,711
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveTransformer,class,4,9,1,4,14,1,7,2,0,1,0,0,0,138
edu.uiuc.ndiipp.hubandspoke.utils.jhove.PDFTransformer,class,4,2,2,0,0,1,2,0,0,0,0,0,0,71
edu.uiuc.ndiipp.hubandspoke.utils.jhove.BytestreamTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.packager.FromHubPackagerFactoryEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,30
edu.uiuc.ndiipp.hubandspoke.workflow.WorkflowManagerGUIEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
edu.uiuc.ndiipp.hubandspoke.utils.HaSZipUtils,class,1,30,1,0,36,21,7,7,7,0,0,0,4,210
edu.uiuc.ndiipp.hubandspoke.utils.jhove.PDFBaseApplicatorEvoSuiteTest,class,7,3,1,0,2,1,2,2,1,0,0,0,0,34
edu.uiuc.ndiipp.hubandspoke.utils.jhove.XMLSpecificApplicatorEvoSuiteTest,class,6,4,1,0,5,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.packager.ToHubPackager,class,0,1,1,5,0,0,1,1,0,0,0,0,0,49
edu.uiuc.ndiipp.hubandspoke.utils.HaSConstants,class,0,0,1,0,0,0,0,0,0,4,4,4,0,49
edu.uiuc.ndiipp.hubandspoke.workflow.FlexibleLayout,class,2,6,2,0,10,3,3,3,0,1,0,0,1,30
edu.uiuc.ndiipp.hubandspoke.packager.FromHubPackagerFactory,class,4,4,1,0,9,0,1,1,0,1,0,1,0,64
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TIFFSpecificApplicatorEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSWebProfile,class,18,112,3,0,112,245,23,6,0,2,0,0,4,566
edu.uiuc.ndiipp.hubandspoke.utils.jhove.WAVSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.workflow.GUIAuthenticator,class,1,7,2,0,34,0,5,3,0,10,0,0,2,184
edu.uiuc.ndiipp.hubandspoke.utils.HaSNamespaceContextEvoSuiteTest,class,5,18,1,0,6,153,18,18,1,0,0,0,0,127
edu.uiuc.ndiipp.hubandspoke.utils.jhove.HTMLSpecificApplicatorEvoSuiteTest,class,6,4,1,0,5,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.profile.TestHaSMETSWebProfileEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSWebValidatorEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,31
edu.uiuc.ndiipp.hubandspoke.utils.jhove.BytestreamTransformer,class,2,1,2,0,0,0,1,0,0,0,0,0,0,61
edu.uiuc.ndiipp.hubandspoke.workflow.WorkflowManagerGUI,class,25,385,7,0,215,3076,42,8,1,157,0,3,68,2918
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TrivialPremisIDGeneratorEvoSuiteTest,class,6,3,1,0,4,3,3,3,1,0,0,0,0,32
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSProfileException,class,0,2,3,0,0,1,2,2,0,1,0,1,0,62
edu.uiuc.ndiipp.hubandspoke.utils.jhove.ASCIITransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.packager.Hub2BagitPackager,class,9,30,1,0,59,8,5,3,4,1,0,1,9,404
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveNamespaceContextEvoSuiteTest,class,5,7,1,0,8,21,7,7,1,0,0,0,6,53
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSProfileFactoryEvoSuiteTest,class,5,15,1,0,7,28,8,8,1,0,0,0,6,106
edu.uiuc.ndiipp.hubandspoke.utils.jhove.GIFTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.packager.DirectoryPackager,class,23,63,2,0,76,54,12,6,5,2,0,2,12,459
edu.uiuc.ndiipp.hubandspoke.packager.ToHubPackagerFactory,class,4,4,1,0,9,0,1,1,0,1,0,1,0,71
edu.uiuc.ndiipp.hubandspoke.utils.jhove.PremisIDGenerator,class,1,2,1,1,0,1,2,2,0,0,0,0,0,78
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveResult,class,2,12,1,0,0,44,12,12,0,5,0,0,0,173
edu.uiuc.ndiipp.hubandspoke.packager.ToHubPackagerFactoryEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,30
edu.uiuc.ndiipp.hubandspoke.packager.Dspace2HubPackagerEvoSuiteTest,class,5,9,1,0,1,10,5,5,1,0,0,0,0,71
edu.uiuc.ndiipp.hubandspoke.profile.METSProfile,class,35,179,1,2,176,188,28,17,2,22,9,14,15,1230
edu.uiuc.ndiipp.hubandspoke.packager.OCAPackagerEvoSuiteTest,class,5,23,1,0,5,66,12,12,1,0,0,0,9,153
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSProfileEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,1,31
edu.uiuc.ndiipp.hubandspoke.workflow.WorkflowManagerEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,29
edu.uiuc.ndiipp.hubandspoke.utils.jhove.WAVSpecificApplicatorEvoSuiteTest,class,6,4,1,0,5,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.workflow.ConsoleAuthenticatorEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.jhove.AIFFTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TrivialPremisIDGenerator,class,2,2,2,0,0,1,2,2,0,0,0,0,0,80
edu.uiuc.ndiipp.hubandspoke.utils.HaSFileUtils,class,2,25,1,0,23,28,8,8,8,0,0,0,8,211
edu.uiuc.ndiipp.hubandspoke.utils.jhove.XMLTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.HaSDateFormatterEvoSuiteTest,class,4,2,1,0,3,1,2,2,1,0,0,0,1,25
edu.uiuc.ndiipp.hubandspoke.utils.jhove.HSJhoveApp,class,2,1,2,0,0,0,1,1,0,1,0,1,0,65
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JPGTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TIFFTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.profile.XmlErrorRenderer,class,2,3,1,0,2,0,1,1,0,0,0,0,0,55
edu.uiuc.ndiipp.hubandspoke.utils.jhove.ASCIISpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,71
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JPGSpecificApplicatorEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.utils.jhove.ASCIITransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.profile.HaSMasterMETSProfileFactoryEvoSuiteTest,class,6,15,1,0,6,28,8,8,1,0,0,0,6,107
edu.uiuc.ndiipp.hubandspoke.packager.Fedora2HubPackager,class,14,33,2,0,62,25,11,5,0,5,0,1,6,321
edu.uiuc.ndiipp.hubandspoke.utils.jhove.AIFFSpecificApplicatorEvoSuiteTest,class,6,4,1,0,5,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TechMDAugmenter,class,16,37,1,0,71,8,5,2,5,2,0,2,11,318
edu.uiuc.ndiipp.hubandspoke.utils.jhove.GIFSpecificApplicatorEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveTransformerEvoSuiteTest,class,8,7,1,0,4,10,5,5,1,0,0,0,0,56
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSProfileFactory,class,21,89,1,0,105,95,13,13,13,8,0,5,11,543
edu.uiuc.ndiipp.hubandspoke.profile.TestHaSMETSWebProfile,class,8,26,1,0,43,34,9,8,1,12,0,12,9,246
edu.uiuc.ndiipp.hubandspoke.utils.jhove.HTMLTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.utils.jhove.UTFTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.utils.jhove.WAVTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.workflow.PackageDisseminationEvoSuiteTest,class,6,4,1,0,2,3,3,3,1,0,0,0,0,35
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JPGTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.profile.HaSMasterMETSProfileFactory,class,14,77,1,0,85,24,6,5,6,4,0,1,6,463
edu.uiuc.ndiipp.hubandspoke.packager.TestDspace2HubPackager,class,2,2,1,0,4,0,1,1,0,1,1,1,0,63
edu.uiuc.ndiipp.hubandspoke.utils.jhove.GIFSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,71
edu.uiuc.ndiipp.hubandspoke.packager.Fedora2HubPackagerEvoSuiteTest,class,5,9,1,0,1,10,5,5,1,0,0,0,0,71
edu.uiuc.ndiipp.hubandspoke.utils.jhove.ASCIISpecificApplicatorEvoSuiteTest,class,6,4,1,0,5,6,4,4,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveXSLApplicator,class,1,11,1,2,17,28,8,2,0,3,0,3,2,196
edu.uiuc.ndiipp.hubandspoke.utils.jhove.XMLSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.packager.FromHubPackager,class,4,7,1,3,11,1,2,1,1,0,0,0,1,91
edu.uiuc.ndiipp.hubandspoke.utils.jhove.PDFBaseApplicator,class,1,1,3,0,0,0,1,0,0,0,0,0,0,61
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSValidator,class,50,517,1,0,240,75,13,13,0,3,0,2,12,2231
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveRawGeneratorEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,30
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSWebProfileEvoSuiteTest,class,6,13,1,0,4,28,8,8,1,0,0,0,0,98
edu.uiuc.ndiipp.hubandspoke.packager.Hub2DspacePackagerEvoSuiteTest,class,5,5,1,0,1,3,3,3,1,0,0,0,0,44
edu.uiuc.ndiipp.hubandspoke.profile.TestHaSMETSProfileEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSValidatorEvoSuiteTest,class,6,15,1,0,1,28,8,8,1,0,0,0,0,114
edu.uiuc.ndiipp.hubandspoke.packager.Hub2EprintsPackagerEvoSuiteTest,class,5,5,1,0,1,3,3,3,1,0,0,0,0,44
edu.uiuc.ndiipp.hubandspoke.packager.TestDspace2HubPackagerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.HaSNamespaceContext,class,0,31,1,0,1,3,3,3,0,0,0,0,0,104
edu.uiuc.ndiipp.hubandspoke.packager.Hub2FedoraPackager,class,13,16,2,0,46,3,3,2,1,2,0,2,15,243
edu.uiuc.ndiipp.hubandspoke.utils.jhove.WAVTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TechMDInvestigator,class,2,7,1,0,15,6,4,1,4,0,0,0,6,112
edu.uiuc.ndiipp.hubandspoke.workflow.SWORDUtilsEvoSuiteTest,class,9,8,1,0,11,15,6,6,1,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.utils.jhove.HTMLSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveTransformerFactory,class,14,10,1,0,16,4,4,1,4,1,0,1,5,149
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveGenerator,class,3,5,1,0,8,3,3,2,3,0,0,0,6,115
edu.uiuc.ndiipp.hubandspoke.profile.METSProfileEvoSuiteTest,class,7,11,1,0,4,28,8,8,1,0,0,0,3,83
edu.uiuc.ndiipp.hubandspoke.utils.jhove.SpecificApplicatorEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
edu.uiuc.ndiipp.hubandspoke.packager.GenericPackagerEvoSuiteTest,class,7,19,1,0,3,45,10,10,1,0,0,0,3,138
edu.uiuc.ndiipp.hubandspoke.workflow.ConsoleAuthenticator,class,1,4,2,0,5,0,3,1,0,2,0,0,0,78
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveGeneratorEvoSuiteTest,class,5,4,1,0,3,3,3,3,1,0,0,0,1,34
edu.uiuc.ndiipp.hubandspoke.utils.HaSChecksummerEvoSuiteTest,class,6,14,1,0,16,91,14,14,1,0,0,0,0,104
edu.uiuc.ndiipp.hubandspoke.packager.Hub2FedoraPackagerEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,29
edu.uiuc.ndiipp.hubandspoke.utils.jhove.HTMLTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveResultEvoSuiteTest,class,10,12,1,0,13,66,12,12,1,0,0,0,0,91
edu.uiuc.ndiipp.hubandspoke.profile.HaSMasterMETSProfile,class,11,30,2,0,67,21,7,5,1,0,0,0,4,299
edu.uiuc.ndiipp.hubandspoke.profile.XmlErrorRendererEvoSuiteTest,class,6,3,1,0,3,3,3,3,1,0,0,0,0,31
edu.uiuc.ndiipp.hubandspoke.workflow.GUIAuthenticatorEvoSuiteTest,class,5,5,1,0,1,3,3,3,1,0,0,0,0,36
edu.uiuc.ndiipp.hubandspoke.utils.jhove.GIFTransformer,class,3,1,2,0,0,0,1,0,0,0,0,0,0,59
edu.uiuc.ndiipp.hubandspoke.utils.HaSChecksummer,class,1,32,1,0,13,3,15,15,0,3,0,0,2,208
edu.uiuc.ndiipp.hubandspoke.packager.OCAPackager,class,11,59,3,0,45,30,9,4,5,1,0,1,12,281
edu.uiuc.ndiipp.hubandspoke.profile.HaSMETSWebValidator,class,15,118,2,0,93,15,6,5,0,0,0,0,4,402
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TechMDInvestigatorEvoSuiteTest,class,8,5,1,0,8,10,5,5,1,0,0,0,3,48
edu.uiuc.ndiipp.hubandspoke.utils.jhove.UTFSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveXSLApplicatorEvoSuiteTest,class,7,4,1,0,5,3,3,3,1,0,0,0,0,39
edu.uiuc.ndiipp.hubandspoke.utils.jhove.BaseApplicatorEvoSuiteTest,class,7,3,1,0,2,1,2,2,1,0,0,0,0,34
edu.uiuc.ndiipp.hubandspoke.workflow.PackageSubmissionEvoSuiteTest,class,7,5,1,0,2,3,3,3,1,0,0,0,0,42
edu.uiuc.ndiipp.hubandspoke.utils.jhove.TIFFTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveNamespaceContext,class,1,10,1,0,8,5,6,4,1,3,0,1,0,129
edu.uiuc.ndiipp.hubandspoke.workflow.SWORDUtils,class,18,42,1,0,52,87,14,9,0,2,0,0,0,436
edu.uiuc.ndiipp.hubandspoke.workflow.PackageSubmission,class,12,29,1,0,33,0,6,6,1,1,0,1,3,220
edu.uiuc.ndiipp.hubandspoke.packager.Hub2BagitPackagerEvoSuiteTest,class,6,7,1,0,3,6,4,4,1,0,0,0,2,56
edu.uiuc.ndiipp.hubandspoke.packager.FromHubPackagerEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
edu.uiuc.ndiipp.hubandspoke.utils.jhove.JhoveValidatorEvoSuiteTest,class,7,7,1,0,6,10,5,5,1,0,0,0,3,47
edu.uiuc.ndiipp.hubandspoke.utils.jhove.AIFFSpecificApplicator,class,2,3,3,0,0,3,3,0,0,0,0,0,0,73
edu.uiuc.ndiipp.hubandspoke.packager.GenericPackager,class,23,67,2,0,83,54,12,5,4,3,0,2,11,468
edu.uiuc.ndiipp.hubandspoke.utils.HaSZipUtilsEvoSuiteTest,class,5,17,1,0,11,45,10,10,1,0,0,0,9,133
edu.uiuc.ndiipp.hubandspoke.utils.jhove.UTFTransformerEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
edu.uiuc.ndiipp.hubandspoke.packager.Hub2EprintsPackager,class,18,41,2,0,74,43,7,5,3,1,0,1,24,675
edu.uiuc.ndiipp.hubandspoke.utils.HaSDateFormatter,class,0,2,1,0,4,1,2,1,1,0,0,0,1,60
