class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.character.data.config.CharConfig,class,3,108,1,0,8,5240,104,104,5,51,0,2,4,497
org.javathena.core.utiles.MultilanguageManagementEvoSuiteTest,class,5,175,1,0,174,15051,174,174,1,0,0,0,173,886
org.javathena.login.parse.FromCharEvoSuiteTest,class,8,9,1,0,4,15,6,6,1,0,0,0,0,83
org.javathena.conf.LoginAthena,class,6,70,1,0,8,2196,68,68,1,33,0,1,0,366
org.javathena.utiles.sql.MySQLConfig,class,0,90,1,0,31,959,47,46,46,22,1,22,46,383
org.character.data.map.TXTMapPersistenceTest,class,3,4,2,0,6,0,4,4,0,3,0,0,4,31
org.javathena.core.data.IndexedFastMap,class,5,6,1,0,1,0,6,6,0,2,0,0,0,33
org.javathena.login.UserManagement,class,17,276,1,0,198,1891,66,59,65,12,0,12,332,1685
org.javathena.core.data.Item,class,2,19,1,0,0,149,19,19,0,11,1,2,0,97
org.javathena.core.data.HotkeyEvoSuiteTest,class,5,7,1,0,7,21,7,7,1,0,0,0,0,64
org.javathena.conf.ConfigurationEditorGUIEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
org.character.data.subnet.TXTSubnet,class,4,9,1,0,9,0,4,4,0,2,0,1,1,65
org.javathena.core.utiles.MultilanguageManagement,class,3,178,1,0,7,14534,173,173,173,170,0,170,2,1102
org.javathena.login.UserManagementEvoSuiteTest,class,10,51,1,0,43,780,40,40,1,0,0,0,42,285
org.character.data.config.XMLCharConfigEvoSuiteTest,class,9,10,1,0,14,22,7,7,2,1,0,1,1,101
org.character.parse.FromClient,class,6,2,1,0,2,0,1,1,0,1,0,1,0,31
org.character.data.subnet.XMLSubnetEvoSuiteTest,class,9,10,1,0,14,22,7,7,2,1,0,1,1,102
org.character.CharServer,class,2,3,1,0,7,3,3,2,1,0,0,0,5,31
org.character.data.subnet.XMLSubnet,class,7,6,1,0,6,0,5,5,0,3,0,1,0,48
org.javathena.data.TXTDBManagementEvoSuiteTest,class,6,13,1,0,14,45,10,10,1,0,0,0,0,84
org.javathena.login.parse.FromAdminEvoSuiteTest,class,10,5,1,0,4,10,5,5,1,0,0,0,0,69
org.javathena.core.utiles.FunctionsTest,class,2,2,2,0,3,1,2,2,2,0,0,0,4,21
org.javathena.login.parse.FromClient,class,3,33,1,0,19,1,2,2,0,11,11,11,20,161
org.javathena.core.data.Friend,class,0,7,1,0,0,3,7,7,0,3,0,0,0,37
org.javathena.core.data.Hotkey,class,0,7,1,0,0,3,7,7,0,3,0,0,0,40
org.javathena.data.TXTDBManagement,class,2,10,1,0,10,45,10,10,0,0,0,0,9,84
org.javathena.utiles.sql.MySQLConfigEvoSuiteTest,class,7,48,1,0,50,940,43,43,2,1,0,1,40,244
org.javathena.conf.FiltreSimpleEvoSuiteTest,class,5,8,1,0,5,15,6,6,1,0,0,0,0,65
org.javathena.core.net.IPacket,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,5
org.character.net.packet.ClientConnect,class,3,1,1,0,1,0,1,1,0,0,0,0,0,12
