class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
accessories.plugins.FormatNewNodesEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,28
freemind.modes.LineAdapter,class,4,36,1,0,14,168,20,13,0,7,1,1,1,142
freemind.modes.browsemode.BrowseController,class,24,50,5,0,71,301,26,19,0,10,1,0,5,374
freemind.modes.mindmapmode.actions.ApplyPatternActionEvoSuiteTest,class,4,7,1,0,5,15,6,6,1,0,0,0,5,51
plugins.latex.LatexNodeHookEvoSuiteTest,class,7,10,1,0,13,21,7,7,1,0,0,0,0,75
freemind.modes.mindmapmode.actions.ExportBranchAction,class,6,15,2,0,41,0,2,2,0,1,0,0,7,129
accessories.plugins.time.RemoveReminderHook,class,3,4,4,0,5,1,2,2,0,0,0,0,2,51
freemind.modes.common.CommonToggleFoldedAction,class,3,17,2,0,22,9,6,6,2,2,0,0,3,102
freemind.common.SeparatorProperty,class,3,5,1,0,3,8,5,5,0,1,0,0,0,42
freemind.controller.BlindIconEvoSuiteTest,class,5,4,1,0,4,6,4,4,1,0,0,0,0,38
freemind.modes.mindmapmode.MindMapMapModelEvoSuiteTest,class,5,3,1,0,4,3,3,3,1,0,0,0,0,31
freemind.controller.NodeDragListener,class,4,18,1,0,19,26,3,3,0,1,0,0,2,99
plugins.map.FreeMindMapController,class,70,430,42,0,284,14798,180,152,7,64,0,20,82,2215
freemind.view.mindmapview.MainView,class,4,83,5,0,76,762,40,21,0,7,1,5,7,330
freemind.controller.filter.condition.NoFilteringConditionEvoSuiteTest,class,5,2,1,0,3,1,2,2,1,0,0,0,1,22
freemind.modes.mindmapmode.actions.HookAction,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,30
freemind.modes.mindmapmode.attributeactors.SetAttributeRestrictedActor,class,6,12,2,0,12,15,6,5,0,0,0,0,0,70
freemind.common.NumberPropertyEvoSuiteTest,class,8,9,1,0,9,28,8,8,1,0,0,0,0,82
accessories.plugins.JumpLastEditLocation,class,16,36,4,0,39,19,11,10,0,5,0,1,5,162
freemind.view.mindmapview.MapView,class,19,371,11,0,241,3660,90,58,0,35,1,11,45,1482
freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkActionEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.common.ColorPropertyEvoSuiteTest,class,9,8,1,0,9,21,7,7,1,0,0,0,0,73
freemind.main.Base64Coding,class,2,40,1,0,9,1,2,2,2,1,0,1,1,152
freemind.modes.LinkAdapter,class,6,22,2,1,3,86,16,10,0,8,1,4,2,115
freemind.modes.FreeMindAwtFileDialog,class,7,44,10,0,27,364,29,26,0,5,0,1,4,248
freemind.modes.attributes.AttributeRegistryTableModel,class,2,47,2,0,18,91,15,14,0,6,0,4,5,166
freemind.controller.printpreview.PreviewEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
accessories.plugins.NodeNoteRegistrationEvoSuiteTest,class,10,9,1,0,10,15,6,6,2,1,0,1,2,96
freemind.modes.mindmapmode.attributeactors.SetAttributeVisibleActor,class,6,8,2,0,11,15,6,5,0,0,0,0,0,61
freemind.modes.mindmapmode.MindMapMapModel,class,18,154,7,0,129,1106,47,38,0,20,4,4,43,755
freemind.modes.mindmapmode.actions.ItalicAction,class,11,10,5,0,15,16,8,6,0,1,0,0,0,79
freemind.view.mindmapview.ForkMainView,class,3,26,6,0,21,45,10,2,0,0,0,0,1,114
freemind.main.FixedHTMLWriterEvoSuiteTest,class,6,5,1,0,10,10,5,5,1,0,0,0,0,70
plugins.map.MapNodePositionHolder,class,10,64,5,0,60,448,33,25,1,4,0,0,12,335
freemind.controller.ColorSwatch,class,0,6,1,0,5,13,6,5,0,1,0,0,0,47
freemind.modes.mindmapmode.actions.NodeColorAction,class,9,15,3,0,29,0,6,6,0,1,0,0,5,92
freemind.modes.mindmapmode.actions.xml.ActionHandler,interface,1,3,1,0,0,3,3,0,0,0,0,0,0,37
freemind.modes.mindmapmode.actions.EdgeWidthAction,class,10,19,5,0,20,34,9,6,1,1,0,0,2,93
freemind.modes.filemode.FileToolBarEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
freemind.controller.MapModuleManagerEvoSuiteTest,class,12,19,1,0,20,105,15,15,1,0,0,0,0,130
accessories.plugins.time.TimeManagementOrganizerEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,28
accessories.plugins.ApplyFormatPlugin,class,4,5,4,0,15,1,2,2,0,0,0,0,1,65
freemind.modes.common.listeners.CommonNodeMouseMotionListener,class,7,46,2,0,47,0,15,11,0,9,0,3,5,222
plugins.collaboration.jabber.mindmap.MapSharingController,class,12,63,1,0,36,478,36,33,0,17,0,0,0,452
freemind.modes.mindmapmode.actions.CutActionEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.extensions.ExportHook,class,5,33,4,4,43,24,9,5,1,3,0,0,11,211
freemind.modes.common.listeners.CommonMouseMotionManager,class,3,10,1,0,11,0,4,4,0,3,0,0,0,69
freemind.modes.filemode.FileMapModel,class,7,12,3,0,7,64,12,12,0,1,0,0,0,140
freemind.modes.mindmapmode.actions.NodeHookAction,class,21,66,3,0,80,66,17,12,0,3,0,1,1,364
accessories.plugins.util.xslt.XmlExporterEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,28
accessories.plugins.RemoveNote,class,9,19,4,0,22,15,7,6,0,3,0,0,1,103
freemind.modes.MapRegistry,class,7,17,1,0,18,29,10,9,0,4,0,0,0,99
freemind.modes.MindMapEdge,interface,2,2,1,0,0,1,2,1,0,0,0,0,0,32
plugins.collaboration.socket.SocketConnectionHook,class,8,26,5,0,9,220,24,21,0,1,0,0,0,147
freemind.extensions.PermanentNodeHookSubstituteUnknown,class,2,5,4,0,7,0,4,4,0,2,0,0,0,48
freemind.extensions.HookInstanciationMethodEvoSuiteTest,class,7,7,1,0,10,21,7,7,1,0,0,0,1,60
accessories.plugins.NodeNoteEvoSuiteTest,class,8,7,1,0,10,9,5,5,2,1,0,1,1,87
freemind.extensions.HookFactory,interface,8,12,1,0,0,66,12,12,0,3,3,0,0,96
accessories.plugins.AutomaticLayoutEvoSuiteTest,class,14,17,1,0,15,66,12,12,1,0,0,0,0,110
freemind.modes.mindmapmode.JAutoScrollBarPaneEvoSuiteTest,class,5,2,1,0,6,1,2,2,1,0,0,0,0,32
freemind.modes.mindmapmode.actions.CompoundActionHandler,class,5,7,2,0,7,4,4,4,0,1,0,0,0,75
freemind.common.NumberProperty,class,4,12,2,0,16,0,8,8,0,6,0,0,2,92
freemind.view.mindmapview.BezierEdgeView,class,1,9,2,0,18,4,4,2,0,3,0,2,1,68
freemind.modes.mindmapmode.actions.UsePlainTextAction,class,5,4,5,0,4,1,1,1,0,0,0,0,2,61
accessories.plugins.NodeHistory,class,15,61,4,0,50,95,17,14,0,8,2,3,1,266
plugins.collaboration.socket.SocketRegistration,class,10,21,1,0,15,0,7,5,0,3,0,0,0,99
plugins.script.ScriptingRegistrationEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,28
freemind.modes.mindmapmode.actions.ToggleFoldedAction,class,9,24,2,0,38,4,9,7,0,2,0,0,6,136
freemind.common.XmlBindingToolsEvoSuiteTest,class,9,10,1,0,9,15,6,6,1,0,0,0,5,73
freemind.modes.mindmapmode.actions.FontFamilyAction,class,10,12,5,0,24,22,8,6,0,1,0,0,1,95
freemind.view.mindmapview.VerticalRootNodeViewLayout,class,5,15,2,0,35,10,5,3,1,3,0,3,14,118
plugins.help.FreemindHelpStarter,class,3,2,3,0,12,0,1,1,0,0,0,0,1,56
freemind.modes.mindmapmode.actions.NodeColorBlendAction,class,5,2,5,0,1,1,1,1,0,0,0,0,0,42
freemind.controller.filter.condition.IgnoreCaseNodeContainsConditionEvoSuiteTest,class,6,5,1,0,8,6,4,4,1,0,0,0,1,43
freemind.modes.mindmapmode.actions.RemoveAllIconsAction,class,13,14,5,0,24,43,10,10,0,1,0,0,1,100
freemind.common.TextTranslator,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,26
freemind.modes.mindmapmode.actions.EdgeWidthActionEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.modes.mindmapmode.actions.IconAction,class,13,44,3,0,49,0,22,11,0,3,1,0,5,208
accessories.plugins.time.JCalendar,class,4,73,5,0,71,120,45,44,1,12,1,2,3,589
freemind.common.PasswordProperty,class,1,4,3,0,4,6,4,3,0,0,0,0,2,45
plugins.collaboration.socket.MindMapClientEvoSuiteTest,class,9,20,1,0,19,81,11,11,2,1,0,1,1,130
freemind.preferences.layout.KeyEventWorkaround,class,0,96,1,0,8,1,2,2,2,8,2,8,0,241
freemind.controller.filter.util.SortedMapVector,class,1,48,1,0,13,0,18,13,0,5,0,2,0,144
freemind.main.EditServer,class,1,26,2,0,34,11,6,2,0,7,0,1,10,211
freemind.modes.mindmapmode.actions.CopySingleAction,class,1,6,2,0,5,0,2,2,0,1,0,0,0,43
freemind.controller.filter.util.SortedComboBoxModel,class,2,2,3,0,1,0,2,2,0,1,0,0,0,49
accessories.plugins.ClonePasteActionEvoSuiteTest,class,10,8,1,0,5,10,5,5,1,0,0,0,1,55
tests.freemind.AllTests,class,13,4,1,0,5,1,2,2,2,0,0,0,2,47
freemind.modes.mindmapmode.actions.JoinNodesAction,class,3,20,2,0,21,0,4,3,0,3,0,2,4,100
freemind.modes.filemode.FileEdgeModel,class,3,1,3,0,0,0,1,1,0,0,0,0,0,28
freemind.controller.MindMapNodesSelectionEvoSuiteTest,class,5,12,1,0,10,66,12,12,1,0,0,0,0,108
freemind.modes.common.actions.NewMapAction,class,1,2,2,0,3,0,2,2,0,1,0,0,0,47
freemind.modes.ModeController,interface,19,80,1,0,0,3160,80,10,0,1,1,1,0,299
freemind.modes.browsemode.BrowseMapModel,class,6,24,3,0,15,91,15,13,0,2,0,0,0,161
accessories.plugins.dialogs.EnterPasswordDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.controller.filter.condition.AttributeNotExistsCondition,class,7,8,2,0,12,0,5,3,1,3,0,2,2,75
freemind.modes.FreeMindJFileDialog,class,2,7,5,0,7,4,4,3,0,1,0,0,1,63
freemind.modes.ControllerAdapter,class,34,321,5,2,278,7783,127,110,0,13,0,1,38,1425
accessories.plugins.BlinkingNodeHookEvoSuiteTest,class,7,6,1,0,6,6,4,4,1,0,0,0,0,45
freemind.common.ColorProperty,class,4,21,2,0,24,32,10,8,0,7,0,0,4,128
freemind.view.mindmapview.EditNodeWYSIWYG,class,11,40,8,0,87,0,11,4,0,4,0,2,24,291
freemind.controller.MenuItemSelectedListener,interface,0,1,1,0,0,0,1,0,0,0,0,0,0,28
plugins.collaboration.socket.CommunicationBase,class,7,19,3,2,30,23,10,8,0,19,0,11,5,164
tests.freemind.LastStorageManagementTests,class,3,12,3,0,18,0,6,4,0,2,0,1,2,75
accessories.plugins.ImportMindmanagerFiles,class,3,16,3,0,28,6,4,3,0,0,0,0,5,126
freemind.modes.ArrowLinkAdapter,class,6,47,3,2,15,42,13,13,0,5,0,0,3,134
freemind.controller.filter.condition.NodeCompareCondition,class,6,6,3,0,14,0,5,2,1,6,0,4,4,71
freemind.modes.mindmapmode.actions.EdgeColorAction,class,10,15,2,0,31,0,6,6,0,1,0,0,4,104
accessories.plugins.JumpLastEditLocationEvoSuiteTest,class,8,4,1,0,3,3,3,3,1,0,0,0,0,33
plugins.script.ScriptEditorPanelEvoSuiteTest,class,5,5,1,0,6,10,5,5,1,0,0,0,0,41
freemind.main.FreeMind,class,23,214,6,0,235,1869,59,41,1,72,45,54,74,1167
accessories.plugins.HierarchicalIconsEvoSuiteTest,class,6,13,1,0,7,21,7,7,1,0,0,0,0,78
accessories.plugins.HierarchicalIcons,class,5,39,5,0,38,78,13,7,0,1,0,0,1,196
accessories.plugins.CreationModificationPlugin,class,2,14,5,0,21,45,10,7,0,1,0,0,0,121
plugins.map.TileImageEvoSuiteTest,class,14,15,1,0,15,66,12,12,1,0,0,0,2,147
freemind.modes.attributes.NodeAttributeTableModel,class,6,58,2,0,43,197,30,26,0,7,0,4,2,240
plugins.collaboration.socket.MindMapClient,class,9,19,5,0,35,36,9,5,0,1,0,1,6,178
accessories.plugins.util.xslt.ExportDialog,class,8,30,6,0,30,0,9,6,0,17,0,2,2,260
freemind.modes.mindmapmode.actions.UndoPasteHandler,class,6,8,1,0,11,1,3,3,0,2,0,1,1,75
freemind.modes.mindmapmode.actions.MindMapActions,interface,14,66,1,0,0,2145,66,46,0,4,4,4,0,265
freemind.common.FontPropertyEvoSuiteTest,class,8,7,1,0,9,15,6,6,1,0,0,0,1,57
freemind.modes.mindmapmode.actions.MoveNodeAction,class,10,13,5,0,26,15,7,5,0,1,0,0,0,87
accessories.plugins.util.window.WindowClosingAdapterEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
freemind.modes.mindmapmode.actions.CloudAction,class,11,20,5,0,24,28,8,6,0,0,0,0,2,103
freemind.extensions.NodeHookAdapter,class,4,7,2,0,3,7,7,4,0,3,0,0,0,70
accessories.plugins.RevisionPlugin,class,6,10,5,0,10,13,6,6,0,2,0,1,0,99
accessories.plugins.CreationModificationPluginEvoSuiteTest,class,6,13,1,0,7,21,7,7,1,0,0,0,0,78
freemind.view.mindmapview.SharpLinearEdgeView,class,1,3,2,0,10,3,3,2,0,0,0,0,0,43
accessories.plugins.time.JDayChooserEvoSuiteTest,class,7,33,1,0,47,528,33,33,1,0,0,0,0,322
freemind.controller.StructuredMenuHolder,class,13,117,1,0,72,1079,41,27,4,22,2,8,16,520
freemind.view.mindmapview.attributeview.AttributeTable,class,16,124,6,0,141,515,34,22,1,13,0,10,11,521
freemind.modes.filemode.FileMode,class,5,11,2,0,4,26,9,9,0,5,0,2,0,67
freemind.extensions.HookDescriptorBaseEvoSuiteTest,class,7,3,1,0,1,1,2,2,1,0,0,0,0,28
accessories.plugins.NodeHistoryEvoSuiteTest,class,8,4,1,0,3,3,3,3,1,0,0,0,0,33
freemind.controller.filter.condition.AttributeExistsCondition,class,7,8,2,0,12,0,5,3,1,3,0,2,2,75
freemind.modes.filemode.FileModeEvoSuiteTest,class,6,10,1,0,9,21,7,7,1,0,0,0,0,67
accessories.plugins.time.RemoveReminderHookEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
accessories.plugins.dialogs.ManagePatternsPopupDialog,class,12,110,7,0,121,787,36,20,0,23,2,7,9,639
freemind.common.DontShowNotificationProperty,class,1,1,3,0,0,0,1,1,0,0,0,0,0,31
accessories.plugins.time.TableSorter,class,7,106,3,0,74,470,40,32,0,21,5,6,2,458
freemind.extensions.NodeHookAdapterEvoSuiteTest,class,11,12,1,0,17,43,9,9,2,1,0,1,1,90
accessories.plugins.ClonePlugin,class,22,115,5,0,92,460,32,17,0,9,1,4,3,492
freemind.modes.schememode.SchemeEdgeModel,class,3,1,3,0,0,0,1,1,0,0,0,0,0,28
freemind.view.mindmapview.NodeMotionListenerView,class,3,10,4,0,22,0,6,6,0,2,0,0,2,84
freemind.modes.mindmapmode.actions.EditAction,class,17,53,2,0,61,13,10,8,0,3,0,1,6,292
freemind.extensions.HookAdapter,class,3,20,1,0,13,69,14,11,0,5,0,0,1,137
freemind.controller.MapMouseMotionListenerEvoSuiteTest,class,7,11,1,0,12,36,9,9,1,0,0,0,0,87
freemind.controller.filter.condition.NodeContainsConditionEvoSuiteTest,class,6,5,1,0,6,6,4,4,1,0,0,0,1,42
accessories.plugins.ClonePluginEvoSuiteTest,class,13,27,1,0,28,165,18,18,2,1,0,1,1,173
freemind.modes.filemode.FileToolBar,class,1,1,5,0,3,0,1,1,0,1,0,0,0,33
freemind.modes.mindmapmode.JAutoScrollBarPane,class,0,13,5,0,11,3,3,3,0,0,0,0,0,73
plugins.svg.ExportPdfDialog,class,1,23,6,0,36,11,10,6,0,13,0,4,5,213
freemind.view.mindmapview.attributeview.ReducedAttributeTableModelDecorator,class,3,27,3,0,20,59,14,10,0,2,0,0,0,135
accessories.plugins.ApplyFormatPluginEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
tests.freemind.FreeMindTestBase,class,2,4,2,1,1,4,4,3,0,1,0,0,0,45
accessories.plugins.ManagePatternsEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
plugins.collaboration.jabber.view.SpringUtilities,class,0,19,1,0,19,6,4,3,4,0,0,0,28,203
freemind.controller.NodeDropListener,class,1,18,1,0,5,0,8,8,0,2,0,0,0,59
freemind.controller.ColorSwatchEvoSuiteTest,class,5,6,1,0,9,10,5,5,1,0,0,0,0,54
freemind.controller.filter.condition.JConditionEvoSuiteTest,class,5,2,1,0,4,1,2,2,1,0,0,0,0,23
freemind.controller.printpreview.PreviewDialog,class,4,13,6,0,17,10,5,2,0,3,0,1,2,102
freemind.modes.common.listeners.MindMapMouseWheelEventHandler,class,4,20,1,0,30,0,2,2,0,4,0,4,7,116
freemind.modes.mindmapmode.MindMapToolBarEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
freemind.modes.HistoryInformation,class,0,6,1,0,1,0,6,6,0,2,0,0,0,62
plugins.script.ScriptEditor,class,14,30,4,0,29,12,12,11,0,6,0,0,1,175
freemind.view.mindmapview.RightNodeViewLayout,class,5,9,2,0,22,10,5,3,1,1,0,1,5,79
freemind.controller.filter.condition.NoFilteringCondition,class,5,12,1,0,2,13,6,5,1,3,0,3,1,63
freemind.modes.MindMapNode,interface,16,96,1,0,0,4560,96,7,0,5,5,5,0,333
tests.freemind.DontShowAgainDialogTests,class,4,13,3,0,5,78,1,1,0,0,0,0,0,102
freemind.main.ToolsEvoSuiteTest,class,17,58,1,0,57,1419,52,52,2,1,0,1,41,373
freemind.modes.browsemode.BrowseArrowLinkModel,class,5,5,4,0,3,10,5,5,0,0,0,0,0,48
freemind.common.NextLinePropertyEvoSuiteTest,class,8,5,1,0,7,10,5,5,1,0,0,0,0,46
tests.freemind.MindMapMock,class,7,40,1,0,2,778,40,40,0,1,0,0,0,167
accessories.plugins.time.TimeList,class,40,178,33,0,168,3302,71,49,3,42,1,14,20,985
freemind.common.StringPropertyEvoSuiteTest,class,7,7,1,0,9,15,6,6,1,0,0,0,0,54
freemind.modes.mindmapmode.MindMapPopupMenuEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
freemind.modes.mindmapmode.actions.CloudActionEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.modes.mindmapmode.MindMapNodeModelEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.modes.mindmapmode.actions.ApplyPatternAction,class,13,64,5,0,56,9,7,7,2,1,0,0,8,209
freemind.view.mindmapview.attributeview.ExtendedAttributeTableModelDecorator,class,3,30,3,0,14,24,12,12,0,2,0,1,0,116
freemind.view.mindmapview.PathBBox,class,1,23,1,0,12,15,6,1,6,0,0,0,19,165
freemind.common.IconProperty,class,7,15,2,0,25,10,9,8,0,6,0,0,0,104
freemind.controller.filter.condition.DisjunctConditions,class,6,11,1,0,15,0,5,4,1,2,0,1,3,109
accessories.plugins.ClonePasteAction,class,12,59,4,0,47,81,15,15,2,5,0,1,12,260
freemind.modes.browsemode.EncryptedBrowseNode,class,8,23,3,0,25,0,5,5,0,6,0,3,4,133
freemind.modes.mindmapmode.actions.xml.ActorXml,interface,1,2,1,0,0,1,2,1,0,0,0,0,0,34
accessories.plugins.time.ReminderHookEvoSuiteTest,class,6,5,1,0,3,3,3,3,1,0,0,0,0,38
freemind.controller.filter.condition.IconNotContainedCondition,class,7,18,1,0,29,0,9,6,4,3,0,2,5,97
freemind.main.HtmlTools,class,4,135,1,0,62,342,28,26,18,14,8,8,27,682
freemind.modes.mindmapmode.attributeactors.SetAttributeValueActor,class,7,8,2,0,16,15,6,5,0,0,0,0,0,65
freemind.modes.mindmapmode.hooks.MindMapHookFactory,class,18,59,2,0,67,129,17,11,0,7,0,5,9,367
plugins.collaboration.socket.TerminateableThread,class,0,15,2,0,10,0,4,4,0,4,0,1,6,84
freemind.common.ScriptEditorProperty,class,7,19,2,0,24,1,10,8,0,7,0,1,4,114
freemind.view.mindmapview.NodeView,class,17,380,4,0,221,3816,97,51,2,23,4,12,28,1338
accessories.plugins.time.JSpinFieldEvoSuiteTest,class,5,20,1,0,28,171,19,19,1,0,0,0,1,213
accessories.plugins.ImportMindmanagerFilesEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,27
freemind.controller.ZoomListener,interface,0,1,1,0,0,0,1,1,0,0,0,0,0,31
plugins.collaboration.socket.ClientCommunicationEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
freemind.modes.IconInformation,interface,0,4,1,0,0,6,4,0,0,0,0,0,0,9
plugins.collaboration.database.DatabaseConnector,class,8,11,5,0,35,3,3,2,0,1,0,1,4,110
accessories.plugins.ExportToOoWriter,class,1,22,4,0,38,3,6,4,0,1,0,1,7,180
freemind.controller.LastStateStorageManagementEvoSuiteTest,class,8,10,1,0,16,45,10,10,1,0,0,0,0,96
accessories.plugins.time.TimeManagementEvoSuiteTest,class,9,12,1,0,13,36,9,9,1,0,0,0,0,90
accessories.plugins.EncryptNodeEvoSuiteTest,class,8,4,1,0,3,3,3,3,1,0,0,0,0,33
tests.freemind.ExportTests,class,4,4,3,0,17,4,2,2,1,1,0,1,2,81
freemind.view.mindmapview.NodeViewLayout,interface,2,3,1,0,0,3,3,0,0,0,0,0,0,28
freemind.modes.mindmapmode.attributeactors.RemoveAttributeActor,class,8,8,2,0,19,15,6,5,0,0,0,0,0,65
accessories.plugins.ShowCloneNodesEvoSuiteTest,class,9,2,1,0,4,1,2,2,1,0,0,0,0,33
freemind.modes.MindMapArrowLink,interface,3,10,1,0,0,45,10,10,0,0,0,0,0,51
freemind.view.mindmapview.RootMainView,class,1,24,6,0,33,105,15,9,0,0,0,0,2,134
freemind.modes.filemode.FileNodeModel,class,5,31,2,0,26,24,12,11,0,2,0,0,2,152
freemind.modes.mindmapmode.MindMapEdgeModel,class,3,1,3,0,0,0,1,1,0,0,0,0,0,28
plugins.map.AddMapImageToNodeAction,class,3,4,4,0,8,0,1,1,0,1,0,1,2,45
freemind.modes.mindmapmode.actions.PasteAction,class,25,151,2,0,137,109,34,23,0,8,3,3,24,831
freemind.controller.filter.condition.NodeCompareConditionEvoSuiteTest,class,7,4,1,0,8,6,4,4,1,0,0,0,1,41
freemind.modes.mindmapmode.attributeactors.ImportAttributesDialog,class,10,68,12,0,77,64,18,8,0,17,0,6,16,352
plugins.help.FreemindHelpStarterEvoSuiteTest,class,5,2,1,0,3,1,2,2,1,0,0,0,0,23
accessories.plugins.time.FlatNodeTableFilterModel,class,2,15,2,0,19,9,10,9,0,5,0,0,1,120
freemind.modes.schememode.SchemeToolBar,class,1,1,5,0,2,0,1,1,0,1,0,0,0,35
freemind.common.PropertyControl,interface,2,4,1,0,0,6,4,0,0,0,0,0,0,30
freemind.extensions.ModeControllerHookAdapter,class,2,1,2,4,0,0,1,1,0,0,0,0,0,45
freemind.extensions.ModeControllerHookAdapterEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
freemind.modes.common.plugins.ReminderHookBase,class,4,49,6,1,44,193,20,12,0,13,1,8,8,220
accessories.plugins.ExportToOoWriterEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,29
accessories.plugins.NewParentNodeEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
freemind.modes.attributes.AttributeRegistry,class,11,97,1,0,68,747,47,42,0,16,1,3,4,374
accessories.plugins.ChangeRootNodeEvoSuiteTest,class,9,5,1,0,2,3,3,3,1,0,0,0,0,39
freemind.controller.filter.FilterToolbar,class,12,56,9,0,76,156,24,7,0,12,0,1,12,287
freemind.modes.common.GotoLinkNodeAction,class,2,4,2,0,6,0,2,2,0,2,0,0,0,52
freemind.extensions.HookDescriptorRegistration,class,4,4,2,0,3,0,4,4,0,1,0,0,0,51
accessories.plugins.FitToPageEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
freemind.controller.filter.condition.JCondition,class,0,1,5,0,2,0,1,1,0,0,0,0,0,38
accessories.plugins.IconSelectionPluginEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,22
