class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
net.sf.lavalamp.application.ApplicationPropertiesEvoSuiteTest,class,6,11,1,0,13,45,10,10,1,0,0,0,0,83
net.sf.lavalamp.device.impl.TellStickJniTest,class,6,5,1,0,13,0,5,5,0,4,0,0,1,47
net.sf.lavalamp.site.MissingBuildExceptionTest,class,2,2,1,0,4,1,2,2,0,0,0,0,0,17
net.sf.lavalamp.site.AbstractGetterEvoSuiteTest,class,6,2,1,0,1,1,2,2,1,0,0,0,0,24
net.sf.lavalamp.AptTest,class,1,1,1,0,5,0,1,1,0,0,0,0,0,20
net.sf.lavalamp.site.AuthBuildSiteEvoSuiteTest,class,7,6,1,0,8,10,5,5,1,0,0,0,0,48
net.sf.lavalamp.application.ApplicationPropertiesLoader,class,1,1,1,0,2,0,1,1,0,0,0,0,0,14
net.sf.lavalamp.device.HtmlFormatter,class,2,7,1,0,9,8,5,2,0,1,0,0,0,34
net.sf.lavalamp.site.BuildSite,interface,5,8,1,0,0,28,8,0,0,0,0,0,0,19
net.sf.lavalamp.application.AlwaysOff,class,4,4,2,0,6,0,2,1,0,2,0,0,1,28
net.sf.lavalamp.site.impl.Bamboo3RestApi,class,2,1,4,0,4,0,1,1,0,1,0,1,2,22
net.sf.lavalamp.PauseEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,30
net.sf.lavalamp.device.impl.TellStickTest,class,13,22,1,0,33,0,22,22,0,5,0,0,1,163
net.sf.lavalamp.factories.DeviceBuildsFactory,class,6,5,1,0,13,1,2,1,0,0,0,0,1,35
net.sf.lavalamp.device.DeviceProperties,class,4,21,1,0,2,64,16,16,0,8,0,1,1,78
net.sf.lavalamp.device.AbstractDevice,class,14,17,1,0,13,35,11,9,0,7,0,1,1,80
net.sf.lavalamp.site.impl.Hudson,class,2,7,3,0,8,1,3,3,0,2,1,2,2,33
net.sf.lavalamp.device.DeviceController,class,5,15,1,0,15,6,8,6,0,3,0,1,0,76
net.sf.lavalamp.site.impl.BambooRestApi,class,2,7,3,0,8,3,3,2,0,1,0,1,1,41
net.sf.lavalamp.application.WebRunTest,class,20,9,1,0,27,24,9,9,1,11,0,1,0,116
net.sf.lavalamp.site.BuildPropertiesEvoSuiteTest,class,6,8,1,0,11,21,7,7,1,0,0,0,0,65
net.sf.lavalamp.site.impl.BambooRestApiTest,class,11,10,1,0,28,0,10,10,0,4,0,0,0,134
net.sf.lavalamp.site.impl.Bamboo3RestApiTest,class,11,4,1,0,13,0,4,4,0,4,0,0,0,58
net.sf.lavalamp.device.impl.TellStick,class,1,9,2,0,10,20,8,5,0,3,0,2,4,45
net.sf.lavalamp.site.impl.BambooSiteTest,class,9,11,1,0,23,0,11,11,0,16,0,9,0,142
net.sf.lavalamp.site.Builds,class,3,11,1,0,5,0,5,5,0,3,0,1,0,38
net.sf.lavalamp.device.TimeOfDay,class,1,20,1,0,5,0,8,8,0,2,0,0,0,50
net.sf.lavalamp.site.impl.BambooRemoteApi,class,4,13,3,0,20,15,7,5,0,4,2,4,3,65
net.sf.lavalamp.site.SiteFactory,class,3,1,1,0,6,0,1,1,0,0,0,0,2,14
net.sf.lavalamp.application.BuildStatusServletEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,0,23
net.sf.lavalamp.LavaLogger,class,0,14,1,0,10,35,11,11,3,3,0,3,3,51
net.sf.lavalamp.application.ApplicationProperties,class,1,11,1,0,2,15,10,10,0,4,0,0,1,44
net.sf.lavalamp.site.impl.Bamboo3RestApiEvoSuiteTest,class,6,3,1,0,2,1,2,2,1,0,0,0,0,31
net.sf.lavalamp.site.BuildChecker,class,5,4,1,0,7,1,2,1,0,2,0,1,0,27
net.sf.lavalamp.application.BuildStatusServlet,class,6,4,2,0,13,0,2,1,0,4,2,3,2,50
net.sf.lavalamp.device.DeviceControllerTest,class,15,12,1,0,30,0,12,12,0,11,0,0,1,141
net.sf.lavalamp.device.Blink,class,5,4,1,0,2,0,2,2,0,3,0,0,0,25
net.sf.lavalamp.device.impl.TellStickJni,class,2,8,2,0,5,0,4,4,0,2,0,1,0,34
net.sf.lavalamp.site.UrlGetter,class,10,17,2,0,20,9,6,2,0,1,0,0,1,73
net.sf.lavalamp.device.Action,interface,1,1,1,0,0,0,1,0,0,0,0,0,0,15
net.sf.lavalamp.site.SiteFactoryTest,class,5,2,1,0,5,1,2,2,0,0,0,0,0,28
net.sf.lavalamp.device.Actions,class,1,4,1,0,0,0,4,4,0,3,0,0,0,21
net.sf.lavalamp.site.UrlGetterEvoSuiteTest,class,9,14,1,0,7,28,8,8,1,0,0,0,0,103
net.sf.lavalamp.device.TurnOn,class,2,1,1,0,2,0,1,1,0,0,0,0,0,9
net.sf.lavalamp.application.UniversalRunner,class,8,4,1,0,9,1,2,2,1,1,0,1,0,39
net.sf.lavalamp.site.BuildsTest,class,5,6,1,0,8,0,6,6,0,4,0,0,0,52
net.sf.lavalamp.site.DummyRestGetterTest,class,5,3,1,0,4,0,3,3,0,1,0,0,0,20
net.sf.lavalamp.device.Period,class,2,12,1,0,6,0,4,2,0,3,0,0,0,43
net.sf.lavalamp.properties.MissingPropertyException,class,0,2,4,0,0,1,2,2,0,1,0,1,0,10
net.sf.lavalamp.application.AlwaysOffTest,class,7,2,1,0,13,1,2,2,0,3,0,0,1,36
net.sf.lavalamp.application.WebRunEvoSuiteTest,class,18,15,1,0,15,39,9,9,2,1,0,1,1,145
net.sf.lavalamp.PauseTest,class,2,1,1,0,3,0,1,1,0,0,0,0,2,13
net.sf.lavalamp.site.BuildProperties,class,2,8,1,0,0,0,6,6,0,3,0,1,0,32
net.sf.lavalamp.device.Crash,class,2,1,1,0,0,0,1,1,0,0,0,0,0,8
net.sf.lavalamp.LavaLoggerTest,class,4,8,1,0,17,0,8,8,0,5,0,1,4,64
net.sf.lavalamp.site.ConsoleEvoSuiteTest,class,5,5,1,0,3,3,3,3,1,0,0,0,0,39
net.sf.lavalamp.application.ApplicationPropertiesTest,class,5,3,1,0,6,0,3,3,0,2,0,0,0,27
net.sf.lavalamp.site.AbstractBuildSite,class,4,5,1,1,2,6,5,5,0,4,0,1,1,30
net.sf.lavalamp.application.UniversalRunnerTest,class,8,4,1,0,9,0,4,4,0,3,0,0,0,47
net.sf.lavalamp.site.BuildsEvoSuiteTest,class,6,8,1,0,9,21,7,7,1,0,0,0,0,72
net.sf.lavalamp.application.AlwaysOffEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
net.sf.lavalamp.site.impl.BambooRemoteApiTest,class,11,3,1,0,12,0,3,3,0,4,0,0,0,45
net.sf.lavalamp.device.StatusQuoTest,class,5,2,1,0,6,1,2,2,0,2,0,0,0,25
net.sf.lavalamp.site.UrlGetterTest,class,21,20,1,0,27,88,15,15,2,7,0,2,0,143
net.sf.lavalamp.site.AbstractBuildSiteEvoSuiteTest,class,8,6,1,0,9,15,6,6,1,0,0,0,0,55
net.sf.lavalamp.application.ApplicationPropertiesLoaderEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,30
net.sf.lavalamp.device.TurnOff,class,2,1,1,0,2,0,1,1,0,0,0,0,0,9
net.sf.lavalamp.device.StatusQuo,class,2,1,1,0,0,0,1,1,0,0,0,0,0,8
