class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
gui.AudioManager,class,3,35,1,0,28,0,10,9,0,11,0,6,3,231
util.TaintedByteArrayOutputStreamEvoSuiteTest,class,6,3,1,0,4,3,3,3,1,0,0,0,0,28
gui.gl.Actor,class,31,90,2,0,55,397,39,38,1,23,1,2,10,418
gui.gl.TextOverlayEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
gui.PlayerPanelEvoSuiteTest,class,7,4,1,0,3,3,3,3,1,0,0,0,1,38
gui.ModuleBrowserDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
MapGridEvoSuiteTest,class,6,7,1,0,7,15,6,6,1,0,0,0,4,49
module.NetworkException,class,0,2,3,0,0,1,2,2,0,0,0,0,0,15
util.UnpackerEvoSuiteTest,class,11,11,1,0,11,45,10,10,1,0,0,0,8,87
MapManagerEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,29
util.TaintedByteArrayInputStream,class,1,3,3,0,0,3,3,3,0,0,0,0,0,17
module.ModuleLoadException,class,1,4,3,0,0,6,4,0,0,0,0,0,0,25
MapTileEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,21
module.BasicMessageRulesEvoSuiteTest,class,7,2,1,0,2,1,2,2,1,0,0,0,0,27
module.RuleSet,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,18
map.DefaultPathEvoSuiteTest,class,8,10,1,0,11,36,9,9,1,0,0,0,0,91
state.PackingException,class,0,2,3,0,0,1,2,2,0,0,0,0,0,15
module.BasicMessageRules,class,4,14,1,0,5,1,2,1,0,0,0,0,0,36
state.Party,class,1,21,1,1,6,8,9,9,0,5,4,0,0,123
gui.gl.FrameStats,class,5,18,1,0,6,50,12,10,2,11,0,1,1,128
MapMiniPane,class,13,173,21,0,109,908,60,52,4,55,6,13,16,978
map.DirtyNode,class,2,44,1,0,2,597,39,39,0,12,11,0,0,331
module.IRCProxyModuleEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
gui.gl.ImageOverlayEvoSuiteTest,class,6,16,1,0,10,45,10,10,1,0,0,0,0,97
gui.gl.Util3D,class,30,42,1,0,55,190,20,20,20,0,0,0,16,378
state.ActionEvoSuiteTest,class,7,12,1,0,13,66,12,12,1,0,0,0,2,99
gui.gl.XithMapRendererEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,29
util.AbstractFactory,class,2,9,1,2,9,0,7,4,0,3,0,0,0,97
module.ModuleBrowserDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
gui.PlayerTreeRendererEvoSuiteTest,class,7,3,1,0,4,3,3,3,1,0,0,0,0,32
module.Rule,interface,2,1,1,0,0,0,1,1,0,0,0,0,0,13
util.ManagedObject,class,2,16,1,2,3,13,10,7,0,2,0,0,0,76
module.AbstractModule,class,8,53,1,8,35,218,24,15,0,8,0,1,7,369
state.TextMessageEvoSuiteTest,class,6,13,1,0,14,66,12,12,1,0,0,0,0,99
map.DirtyNodeEvoSuiteTest,class,6,44,1,0,42,861,42,42,1,0,0,0,0,384
module.ConfigModuleEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
module.Loader,class,2,6,1,0,8,0,1,1,1,0,0,0,2,42
gui.GUIStateEvoSuiteTest,class,6,5,1,0,7,10,5,5,1,0,0,0,0,49
gui.gl.ParticleSystem,class,30,28,2,0,36,28,12,9,0,37,17,8,1,362
gui.MapEvoSuiteTest,class,9,9,1,0,8,28,8,8,1,0,0,0,3,67
module.Module,interface,4,9,1,0,0,36,9,9,0,0,0,0,0,83
module.ModuleRegisterException,class,1,3,3,0,0,3,3,0,0,0,0,0,0,22
gui.gl.ActorManager,class,9,22,1,0,22,0,11,11,0,6,0,0,6,119
gui.gl.PickRay,class,4,3,1,0,0,0,3,3,0,2,0,0,0,17
module.ModuleInfo,class,1,16,1,0,16,1,7,7,0,11,0,1,1,110
module.ConnectionEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,32
state.Action,class,8,23,1,0,11,21,15,15,0,19,9,10,1,234
MapTilePaneEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,25
module.Connection,class,3,21,2,0,21,0,6,6,0,7,0,0,4,146
gui.PlayerTreeModelEvoSuiteTest,class,10,18,1,0,18,120,16,16,1,0,0,0,0,166
gui.PlayerPanel,class,5,24,5,0,29,0,4,3,1,11,0,0,4,185
gui.PlayerListModel,class,4,20,1,0,10,18,9,7,0,3,0,0,0,99
map.VisibilityMap,class,5,56,2,1,28,21,7,6,0,0,0,0,4,249
PackerTest,class,4,33,1,0,21,0,1,1,1,0,0,0,32,133
state.ActionFactory,class,3,5,2,0,4,6,4,3,1,1,0,1,0,53
state.ActionFactoryEvoSuiteTest,class,6,3,1,0,8,3,3,3,1,0,0,0,2,34
gui.ToolTipRendererEvoSuiteTest,class,5,3,1,0,6,3,3,3,1,0,0,0,0,47
module.BasicRulesEvoSuiteTest,class,8,4,1,0,4,6,4,4,1,0,0,0,0,48
module.ExampleModule,class,4,10,2,0,6,10,5,1,0,0,0,0,1,72
gui.gl.SwingTextOverlayEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
gui.GUIState,class,1,9,2,0,4,0,3,3,0,1,0,0,0,50
module.LoaderEvoSuiteTest,class,5,2,1,0,0,1,2,2,1,0,0,0,0,21
AdminGUIEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,15
module.GUIModule,class,14,97,2,0,52,54,13,8,0,8,2,0,12,399
module.ServerNetworkModuleEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
module.ModuleSubscriptionException,class,1,5,3,0,0,10,5,0,0,0,0,0,0,28
map.DefaultPath,class,2,17,1,0,15,0,12,12,0,1,0,0,0,66
map.Path,interface,1,6,1,0,0,15,6,6,0,0,0,0,0,17
gui.StatsWindow,class,5,17,6,0,21,11,6,4,0,4,0,0,1,97
gui.GUIFrame,class,14,41,7,0,51,0,15,14,0,10,0,0,13,285
module.MessageFactoryEvoSuiteTest,class,6,5,1,0,10,10,5,5,1,0,0,0,4,44
gui.gl.HudOverlay,class,15,71,6,0,62,376,44,39,1,27,1,2,4,392
state.Packable,interface,1,3,1,0,0,3,3,3,0,6,6,6,0,46
module.XLoaderEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
gui.WorldGLPanel,class,3,3,5,0,2,0,3,3,0,3,0,0,0,56
gui.gl.ParticleSystemEvoSuiteTest,class,13,7,1,0,9,21,7,7,1,0,0,0,0,92
util.PackerEvoSuiteTest,class,10,32,1,0,26,253,23,23,1,0,0,0,31,218
