class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
org.exolab.jms.tranlog.ExternalXid,class,3,49,1,0,14,5,11,11,0,6,0,2,2,264
com.browsersoft.openhre.hl7.impl.parser.HL7CheckerImpl,class,12,122,1,0,75,0,38,27,0,4,0,0,2,296
com.hf.sfm.util.DaoFactory,class,4,22,1,3,18,29,11,11,0,6,4,1,4,110
org.jsecurity.web.attr.CookieAttribute,class,11,35,2,0,27,62,16,15,1,9,5,6,7,257
de.beiri22.stringincrementor.helper.IndexedString,class,2,16,1,0,3,0,3,2,0,2,0,0,0,66
org.databene.jdbacl.SQLUtil,class,10,154,1,0,97,946,44,36,44,4,0,4,54,444
net.sourceforge.jwbf.trac.actions.GetRevision,class,6,33,1,0,20,8,8,6,0,8,0,0,5,147
org.firebirdsql.gds.impl.wire.isc_stmt_handle_impl,class,7,54,2,0,7,560,36,35,1,16,0,1,2,194
com.liferay.portlet.documentlibrary.util.comparator.RepositoryModelCreateDateComparator,class,6,19,2,0,7,21,7,6,0,4,3,3,1,88
com.liferay.portal.deploy.hot.HookHotDeployListener,class,108,525,2,0,416,4351,94,53,0,67,1,11,181,2557
com.liferay.taglib.theme.DefineObjectsTag,class,3,9,2,0,19,0,1,1,0,0,0,0,0,64
com.liferay.portal.service.persistence.TeamFinderImpl,class,10,46,2,0,40,19,7,2,0,4,4,4,23,194
com.liferay.portal.kernel.scheduler.CronText,class,1,25,1,0,5,30,9,9,0,10,7,7,8,133
com.liferay.util.PwdGenerator,class,2,43,1,0,22,43,11,9,11,5,3,5,15,120
com.liferay.portal.security.pacl.checker.PortalHookChecker,class,4,56,2,0,19,36,9,2,0,8,0,1,1,164
com.liferay.portal.model.impl.OrganizationModelImpl,class,13,107,2,1,71,1176,49,49,2,44,24,26,16,567
com.liferay.portlet.documentlibrary.model.impl.DLFileEntryModelImpl,class,13,227,2,1,140,4095,91,91,2,69,22,24,17,1085
com.liferay.portal.servlet.AxisServlet,class,7,9,3,0,8,1,2,2,0,1,0,0,9,86
com.liferay.portal.lar.PortletImporter,class,46,307,1,0,244,435,30,1,0,2,0,1,155,1522
com.liferay.portlet.shopping.model.ShoppingCategoryWrapper,class,6,70,1,0,66,1225,50,50,0,1,0,0,0,362
com.liferay.portal.spring.context.ArrayApplicationContext,class,4,10,2,0,8,1,2,1,0,1,0,1,1,52
com.liferay.portal.kernel.messaging.proxy.ProxyMessageListener,class,7,16,1,0,19,3,3,3,0,3,0,1,3,84
com.liferay.portlet.polls.model.impl.PollsChoiceModelImpl,class,13,101,2,0,61,1176,49,49,2,30,16,18,27,480
com.liferay.portal.kernel.notifications.NotificationEventComparator,class,1,11,1,0,4,3,3,3,0,1,0,0,0,53
com.liferay.taglib.portletext.IconMinimizeTag,class,2,7,7,0,14,0,1,0,0,1,0,1,1,53
com.liferay.portlet.calendar.model.impl.CalEventModelImpl,class,13,190,2,1,126,3160,80,80,2,57,19,21,15,938
com.liferay.portal.kernel.cluster.ClusterExecutorUtil,class,9,48,1,0,22,120,16,16,15,2,0,2,19,152
com.liferay.portlet.documentlibrary.util.PDFProcessorImpl,class,14,133,2,0,100,595,35,12,0,3,0,1,32,557
com.liferay.portal.executor.PortalExecutorFactoryImpl,class,5,26,1,0,1,45,10,10,0,8,0,0,1,100
de.progra.charting.render.PieChartRenderer,class,4,11,2,0,20,3,3,3,0,0,0,0,2,99
org.pdfsam.guiclient.commons.dnd.droppers.AbstractDropper,class,2,9,2,0,15,1,2,1,0,1,0,1,3,64
