class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
corina.cross.Grid,class,26,121,6,0,67,845,50,46,3,22,0,2,47,748
corina.graph.SemilogPlot,class,2,3,2,0,1,3,3,1,0,0,0,0,1,49
corina.graph.DensityGraphEvoSuiteTest,class,6,5,1,0,8,10,5,5,1,0,0,0,0,51
corina.editor.EditorTabSetFactory,class,0,16,1,0,11,0,1,1,1,5,0,5,0,99
corina.util.StringComparatorEvoSuiteTest,class,5,5,1,0,3,10,5,5,1,0,0,0,3,38
corina.editor.Modeline,class,5,21,5,0,24,34,9,8,0,5,0,1,6,163
corina.core.AbstractSubsystem,class,1,8,1,2,1,0,4,3,0,1,0,0,0,23
corina.gui.XDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
corina.prefs.panels.CrossdatingPrefsPanel,class,6,45,8,0,42,69,7,7,0,3,0,2,8,448
corina.index.Floating,class,3,5,2,0,4,4,5,5,0,2,0,1,4,84
corina.manip.Clean,class,2,8,2,0,13,0,6,4,1,5,0,0,1,119
corina.print.ByLineEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,22
corina.map.Palette,class,3,5,1,0,3,0,5,2,2,10,0,8,2,147
corina.io.Files,class,3,26,1,0,24,4,4,2,3,3,0,3,3,170
corina.gui.Startup,class,6,26,1,0,24,2,4,3,1,4,0,0,12,165
corina.gui.Bug,class,2,8,6,0,29,15,4,4,3,3,0,0,25,217
corina.graph.LoadSave,class,9,16,2,0,17,1,6,6,2,4,0,1,4,138
corina.search.SearchDialog,class,6,53,10,0,71,37,9,2,2,17,7,7,41,430
corina.util.ColorUtils,class,1,7,1,0,6,21,7,6,6,1,0,1,3,112
corina.util.ColorPairEvoSuiteTest,class,5,2,1,0,1,1,2,2,1,0,0,0,0,24
corina.formats.Hohenheim,class,5,38,1,0,25,6,4,4,0,0,0,0,15,209
corina.print.ThinLine,class,1,4,1,0,4,4,4,4,0,2,0,1,0,67
corina.search.DataComponent,class,13,42,37,0,23,192,21,20,3,5,0,2,6,235
corina.Species,class,5,32,1,0,20,11,7,5,6,4,2,3,5,184
corina.editor.Mark,class,1,1,1,0,1,0,1,1,0,3,1,1,8,30
corina.gui.XDialog,class,0,2,6,0,0,1,2,2,0,0,0,0,0,39
corina.browser.RelativeDateEvoSuiteTest,class,5,5,1,0,6,6,4,4,1,0,0,0,0,48
corina.map.ProjectionEvoSuiteTest,class,6,2,1,0,2,1,2,2,1,0,0,0,1,25
corina.gui.menus.OpenRecent,class,0,25,1,0,32,0,6,2,6,3,0,3,13,207
corina.util.UserFriendlyFileEvoSuiteTest,class,5,2,1,0,2,1,2,2,1,0,0,0,0,23
corina.util.DocumentListener2,class,0,4,1,0,1,6,4,4,0,0,0,0,0,68
corina.search.SearchDialogEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
corina.print.Printer,class,1,15,1,2,19,0,5,2,0,3,0,0,1,142
corina.cross.AllScoresView,class,10,69,11,0,73,140,24,12,0,7,0,1,3,334
corina.index.ExponentialEvoSuiteTest,class,6,4,1,0,6,6,4,4,1,0,0,0,0,40
corina.SampleListener,interface,1,4,1,0,0,6,4,4,0,0,0,0,0,55
corina.map.tools.RulerTool,class,8,32,2,0,43,38,13,5,0,11,0,0,15,200
corina.gui.menus.HelpMenu,class,1,8,7,0,13,15,6,2,0,1,1,1,6,99
corina.platform.Macintosh,class,3,23,1,0,19,55,5,4,5,0,0,0,18,191
corina.editor.EditorSiteMenu,class,4,6,7,0,8,0,1,1,0,1,0,0,8,61
corina.map.SiteListPanel,class,10,135,16,0,85,0,15,11,0,13,1,1,28,641
corina.site.SiteNotFoundException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,37
corina.gui.Splash,class,2,24,1,0,27,50,7,7,0,4,0,0,2,93
corina.gui.WindowMenuEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
corina.cross.Trend,class,3,17,2,0,9,28,9,7,0,2,0,1,2,124
corina.gui.layouts.DialogLayout,class,4,47,3,0,28,172,21,12,1,5,0,2,9,311
corina.formats.Heidelberg,class,5,37,1,0,20,15,6,4,0,0,0,0,5,186
corina.browser.Summary,class,13,102,2,0,56,38,16,9,1,12,1,4,15,593
corina.map.tools.HandToolEvoSuiteTest,class,10,9,1,0,14,28,8,8,1,0,0,0,0,117
corina.gui.menus.WindowMenu,class,1,28,7,0,29,9,1,1,0,2,0,2,2,154
corina.logging.CorinaLog,class,5,53,2,0,32,71,15,9,3,12,3,10,7,219
corina.formats.HTML,class,5,52,1,0,37,45,10,4,0,0,0,0,10,372
corina.util.UnitTests,class,1,2,2,0,2,1,2,2,0,0,0,0,1,36
corina.map.LabelSet,class,1,29,1,0,13,21,15,15,0,5,2,0,2,182
corina.site.Country,class,1,18,1,0,12,0,6,5,5,3,0,2,1,96
corina.util.OKCancel,class,0,5,1,0,6,3,2,1,1,0,0,0,0,66
corina.map.Layer,class,1,14,1,0,14,56,12,11,0,5,0,0,3,195
corina.formats.MultiColumn,class,5,30,1,0,28,21,7,4,1,0,0,0,9,289
corina.browser.ItrdbURLConnection,class,2,20,2,0,13,22,7,6,1,1,0,0,3,66
corina.db.DBTest,class,2,17,1,0,25,0,1,1,1,0,0,0,6,75
corina.browser.BrowserFileMenuEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
corina.util.JDisclosureTriangle,class,0,12,5,0,16,0,6,3,0,5,0,2,3,141
corina.print.TextLine,class,1,4,1,0,6,0,4,4,0,3,0,0,0,66
corina.util.StringComparator,class,0,11,1,0,7,1,2,2,1,0,0,0,2,105
corina.Range,class,2,35,1,0,20,0,23,23,0,3,0,0,4,279
corina.util.Center,class,0,3,1,0,7,3,3,2,2,0,0,0,1,72
corina.map.PngEncoder,class,2,64,1,1,31,165,26,14,0,19,6,6,9,564
corina.map.tools.ZoomOutToolEvoSuiteTest,class,8,8,1,0,9,15,6,6,1,0,0,0,0,67
corina.index.IndexDialog2,class,17,21,26,0,47,84,7,2,1,7,0,0,14,297
corina.util.Hooks,class,0,7,1,0,6,0,4,4,0,1,0,0,0,23
corina.browser.FileLength,class,2,17,1,0,4,0,5,4,1,5,0,3,1,57
corina.formats.Filetype,interface,1,4,1,0,0,6,4,4,0,0,0,0,0,76
corina.cross.Single,class,6,16,1,0,13,0,10,10,0,5,0,1,3,111
corina.editor.SampleBit,class,2,19,1,0,14,56,11,9,2,9,0,0,12,121
corina.map.tools.ZoomInToolEvoSuiteTest,class,10,5,1,0,8,10,5,5,1,0,0,0,0,80
corina.gui.HasPreferences,interface,0,1,1,0,0,0,1,1,0,0,0,0,0,39
corina.util.CenterEvoSuiteTest,class,4,5,1,0,3,3,3,3,1,0,0,0,2,37
corina.manip.RedateDialog,class,7,20,6,0,45,40,10,7,0,5,0,0,16,218
corina.map.layers.GridlinesLayerEvoSuiteTest,class,12,3,1,0,5,3,3,3,1,0,0,0,0,50
corina.manip.NameCombiner,class,0,4,1,0,4,3,3,3,2,2,0,0,2,55
corina.gui.menus.FileMenuEvoSuiteTest,class,5,5,1,0,2,3,3,3,1,0,0,0,1,39
corina.search.DataComponentEvoSuiteTest,class,5,12,1,0,14,66,12,12,1,0,0,0,10,77
corina.editor.DecadalKeyListener,class,3,37,2,0,31,0,6,3,0,2,0,0,1,158
corina.cross.Histogram,class,3,28,1,0,11,1,7,6,1,7,1,1,6,187
corina.Year,class,1,43,1,0,5,0,20,20,2,2,1,1,3,264
corina.map.projections.RectangularProjection,class,4,3,2,0,8,0,3,3,0,1,0,1,0,88
corina.map.tools.RulerToolEvoSuiteTest,class,13,9,1,0,10,21,7,7,1,0,0,0,0,99
corina.formats.TSAPMatrix,class,5,23,1,0,24,6,4,4,0,0,0,0,12,177
corina.prefs.PrefsEvoSuiteTest,class,6,21,1,0,18,91,14,14,1,0,0,0,0,132
corina.site.CountryPopupEvoSuiteTest,class,5,6,1,0,9,10,5,5,1,0,0,0,0,54
corina.graph.GraphInfo,class,3,46,1,0,13,626,40,34,0,22,2,2,18,192
corina.gui.Scripts,class,6,41,1,0,27,10,5,4,5,0,0,0,21,279
corina.index.CubicSpline,class,3,20,2,0,10,4,5,4,0,5,0,0,3,171
corina.formats.Corina,class,7,142,1,0,75,136,17,4,0,0,0,0,9,621
corina.gui.PreviewComponent,class,1,3,5,0,12,0,1,1,0,1,0,1,1,68
corina.browser.SearchFieldEvoSuiteTest,class,6,6,1,0,8,10,5,5,1,0,0,0,0,53
corina.cross.sigscores.TableGraphMouseListener,class,1,4,2,0,2,0,2,1,0,1,0,0,0,13
corina.platform.PlatformEvoSuiteTest,class,5,13,1,0,13,45,10,10,1,0,0,0,0,88
corina.gui.WindowMenu,class,1,30,7,0,28,22,1,1,0,2,0,2,2,147
corina.gui.AccessControlContextEventQueue,class,1,4,2,0,5,0,4,1,0,3,0,0,2,30
corina.index.Horizontal,class,2,5,2,0,4,6,4,4,0,0,0,0,1,59
corina.map.tools.ToolBoxEvoSuiteTest,class,9,3,1,0,1,1,2,2,1,0,0,0,0,34
corina.graph.GraphToolbar,class,1,2,5,0,6,1,2,1,0,1,0,0,1,32
corina.print.ThinLineEvoSuiteTest,class,5,4,1,0,4,3,3,3,1,0,0,0,0,36
corina.editor.AutoComplete,class,0,16,6,0,17,26,4,2,0,1,0,0,2,116
corina.cross.DScore,class,4,21,2,0,11,36,12,9,1,3,0,0,3,174
corina.cross.Table,class,12,57,4,0,30,92,16,10,0,5,0,0,9,397
corina.prefs.components.UIDefaultsEditor,class,4,11,2,0,15,7,7,7,0,4,0,1,0,60
corina.io.Exporter,class,3,36,1,0,38,8,8,8,0,2,0,0,19,219
corina.graph.GraphPrintDialog,class,12,104,21,0,115,496,25,21,0,29,4,3,34,685
corina.editor.EditorManipMenu,class,11,30,7,0,27,0,5,5,0,3,0,0,19,200
corina.browser.BrowserContextMenuEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,27
corina.Data,class,0,0,1,0,0,0,0,0,0,4,0,2,0,9
corina.util.Overwrite,class,1,7,1,0,3,1,2,1,1,0,0,0,1,91
corina.print.ByLine,class,1,2,2,0,7,1,2,1,1,0,0,0,6,59
corina.cross.AllScoresViewEvoSuiteTest,class,8,3,1,0,1,1,2,2,1,0,0,0,0,31
corina.map.MapFile,class,9,75,1,0,40,221,24,15,11,25,3,15,31,539
corina.util.FinderEvoSuiteTest,class,5,8,1,0,8,15,6,6,1,0,0,0,1,55
corina.browser.FolderTreeEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
corina.UnknownSpeciesException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,32
corina.gui.FileDialog,class,6,42,2,0,41,46,12,7,8,12,1,10,12,322
corina.graph.StandardPlot,class,8,54,1,1,44,41,10,4,0,2,0,1,2,247
corina.util.ColorPair,class,0,1,1,0,0,0,1,1,0,2,2,0,0,18
corina.gui.menus.EditMenu,class,0,13,7,1,16,55,11,1,0,0,0,0,8,115
corina.core.AppEvoSuiteTest,class,9,14,1,0,13,43,9,9,2,1,0,1,6,142
corina.util.UpdateFolder,class,1,44,1,0,24,2,9,7,1,8,1,1,5,167
corina.MetadataTemplate,class,2,29,1,0,7,64,13,12,3,7,1,1,4,248
corina.editor.Editor,class,35,122,7,0,144,613,42,27,5,15,0,2,61,844
corina.manip.Reverse,class,2,12,2,0,11,3,6,4,2,2,0,0,8,81
corina.util.GZIP,class,0,4,1,0,2,1,2,1,1,0,0,0,0,54
corina.cross.CrossdateWindow,class,30,85,24,0,98,326,22,10,0,22,0,0,48,730
corina.util.OverwriteEvoSuiteTest,class,4,4,1,0,2,3,3,3,1,0,0,0,2,31
corina.prefs.panels.AdvancedPrefsPanel,class,3,29,5,0,48,47,3,2,0,2,0,0,8,334
corina.db.Convert,class,2,12,1,0,9,1,2,1,2,0,0,0,2,87
corina.platform.MacintoshEvoSuiteTest,class,6,8,1,0,5,10,5,5,1,0,0,0,3,51
corina.graph.DensityPlotEvoSuiteTest,class,5,3,1,0,3,3,3,3,1,0,0,0,0,29
corina.db.Schema,class,0,6,1,0,7,6,4,3,3,0,0,0,0,270
corina.map.tools.ToolBox,class,8,29,5,0,28,0,2,1,0,5,0,0,2,154
corina.editor.WJTableModel,class,5,19,3,0,9,28,8,8,0,0,0,0,1,99
corina.sources.Source,interface,0,5,1,0,0,10,5,5,0,1,1,1,0,71
corina.map.UnitTests,class,2,9,2,0,13,15,6,6,0,0,0,0,1,96
corina.cross.sigscores.TableHeaderSortMouseListener,class,2,18,2,0,22,0,5,1,0,2,0,0,2,74
corina.prefs.components.FontPrefPanel,class,1,3,4,0,7,1,3,3,0,1,0,0,0,22
corina.graph.GraphFileMenu,class,2,5,8,0,4,0,2,2,0,1,0,0,3,44
corina.PrincipalNameComparator,class,1,5,1,0,7,0,2,2,0,1,0,0,0,30
corina.db.DB,class,7,98,1,0,71,8,16,7,0,11,0,1,10,588
corina.platform.NetwareEvoSuiteTest,class,5,3,1,0,2,3,3,3,1,0,0,0,1,26
corina.gui.ElementsPanel,class,12,80,9,0,85,216,19,17,0,14,4,4,7,490
corina.gui.XFrame,class,2,16,6,2,9,43,10,9,0,1,0,0,2,98
corina.site.LocationEditorDialog,class,2,17,6,0,30,13,5,2,2,8,0,2,12,162
corina.gui.layouts.ButtonLayoutEvoSuiteTest,class,5,8,1,0,15,28,8,8,1,0,0,0,0,78
corina.gui.ColumnBrowser,class,1,29,5,0,46,34,4,2,1,5,0,3,2,194
corina.graph.ColorComboBox,class,3,20,9,0,25,25,9,9,0,7,0,4,0,159
corina.site.LockEvoSuiteTest,class,7,14,1,0,13,35,8,8,2,1,0,1,5,155
corina.editor.SpeciesPopup,class,3,43,10,0,57,54,4,1,0,3,0,0,19,283
corina.formats.TucsonSimpleEvoSuiteTest,class,8,8,1,0,9,15,6,6,1,0,0,0,0,76
corina.formats.Tucson,class,5,110,1,1,52,55,11,4,0,0,0,0,5,465
corina.site.SiteEvent,class,1,2,1,0,1,1,2,2,0,0,0,0,0,44
corina.platform.Platform,class,4,32,2,0,18,7,10,10,0,4,0,1,14,147
corina.editor.EditorGraphMenu,class,6,12,7,0,5,0,5,4,0,2,0,0,1,84
corina.cross.GridView,class,13,45,13,0,72,131,16,13,0,12,0,0,6,353
corina.io.SerialSampleIO,class,10,58,1,0,36,28,11,8,2,15,0,9,1,281
corina.util.StringUtilsEvoSuiteTest,class,5,10,1,0,8,45,10,10,1,0,0,0,9,67
corina.manip.TruncateDialog,class,6,26,6,0,54,21,8,3,0,9,0,0,31,293
corina.prefs.components.FontPrefComponent,class,0,11,1,0,13,5,7,7,0,6,0,1,3,93
corina.graph.GraphViewMenu,class,2,33,7,0,37,0,1,0,0,2,0,0,32,253
corina.map.tools.ArrowTool,class,10,36,2,0,37,61,14,6,0,8,0,3,19,280
corina.graph.ElemColorTable,class,8,50,20,0,36,142,20,19,0,8,2,0,0,243
corina.cross.RangeRenderer,class,1,5,6,0,16,2,5,5,0,4,0,1,0,71
corina.editor.Statistics,class,3,21,5,0,25,20,6,5,0,6,0,0,9,148
corina.prefs.Prefs,class,7,100,2,0,75,114,24,19,1,14,6,8,21,473
corina.prefs.panels.DataPrefsPanel,class,0,5,4,0,19,0,3,3,0,4,0,0,1,70
corina.map.layers.MapLayer,class,7,23,2,0,28,0,6,1,1,5,0,2,5,153
corina.map.PngEncoderBEvoSuiteTest,class,6,11,1,0,9,55,11,11,1,0,0,0,0,104
corina.cross.HistogramView,class,6,36,6,0,38,86,16,10,0,4,0,1,3,211
corina.browser.FolderPopup,class,1,29,5,0,32,27,9,7,1,3,0,0,1,231
corina.browser.SortedHeaderRendererEvoSuiteTest,class,5,7,1,0,7,15,6,6,1,0,0,0,0,71
corina.gui.XCorinaEvoSuiteTest,class,4,5,1,0,3,3,3,3,1,0,0,0,2,37
corina.index.DecimalRendererEvoSuiteTest,class,5,3,1,0,2,1,2,2,1,0,0,0,0,28
corina.editor.EditorMeasurePanel,class,5,27,5,0,17,0,3,3,0,6,0,0,4,89
corina.manip.Redate,class,3,10,2,0,10,9,6,5,2,4,0,0,1,80
corina.map.MapPrinter,class,8,5,1,0,13,0,3,2,0,6,0,3,1,129
corina.manip.Reconcile,class,6,43,1,0,32,77,19,13,1,10,0,0,8,260
corina.util.ColorUtilsEvoSuiteTest,class,4,7,1,0,9,21,7,7,1,0,0,0,6,57
corina.search.Criterion,class,24,184,22,0,37,4367,127,73,7,4,0,2,25,640
corina.index.Index,class,3,51,1,5,35,196,28,25,2,9,2,0,7,283
corina.prefs.PrefsListener,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,42
corina.prefs.PrefsDialog,class,6,15,6,0,22,9,5,2,3,2,0,1,7,159
corina.browser.BrowserFileMenu,class,9,25,7,0,31,92,10,1,0,3,0,0,12,237
corina.browser.SortedHeaderRenderer,class,1,22,1,0,15,0,8,8,0,5,0,0,0,173
corina.site.SiteDBEvoSuiteTest,class,7,8,1,0,7,10,5,5,1,0,0,0,3,61
corina.map.View,class,2,5,1,0,3,0,4,4,0,3,2,0,0,85
corina.prefs.components.ColorPrefComponent,class,3,21,9,0,28,0,8,7,0,9,0,5,2,166
corina.index.IndexDialog,class,8,61,7,0,83,82,14,7,0,11,0,2,32,456
corina.util.AngleEvoSuiteTest,class,4,4,1,0,2,6,4,4,1,0,0,0,3,38
corina.gui.menus.CorinaMenuBarEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
corina.map.PngEncoderB,class,3,56,2,0,37,0,12,8,0,3,0,0,1,402
corina.graph.GraphWindow,class,31,135,7,0,103,376,43,37,0,7,3,0,17,787
corina.map.Raw2Pack,class,1,12,1,0,8,3,3,1,1,0,0,0,12,73
corina.core.AbstractSubsystemEvoSuiteTest,class,6,7,1,0,6,10,5,5,1,0,0,0,0,59
corina.util.JLine,class,0,6,5,0,5,1,2,2,0,1,0,1,1,32
corina.prefs.panels.AppearancePrefsPanel,class,4,5,4,0,15,4,5,2,0,1,0,0,3,140
corina.graph.CorinaGraphPlotter,interface,2,3,1,0,0,3,3,3,0,0,0,0,0,15
corina.gui.Tree,class,4,23,6,0,24,81,14,14,0,4,0,0,2,164
corina.editor.CountRenderer,class,1,7,6,0,10,0,3,3,0,4,0,3,0,77
corina.browser.ITRDB,class,4,21,1,0,21,3,6,5,1,3,0,2,3,131
corina.sources.SourcesPanel,class,5,3,10,0,11,3,3,3,1,0,0,0,0,49
corina.editor.DataPopup,class,0,3,5,0,2,3,1,1,0,0,0,0,0,47
corina.prefs.components.FontChooser,class,3,54,6,0,67,6,4,1,1,6,0,0,22,312
corina.Build,class,2,5,1,0,5,1,2,0,1,4,4,4,1,64
corina.site.CountryPopup,class,0,31,5,0,26,20,7,4,0,2,0,0,13,209
corina.gui.layouts.ButtonLayout,class,0,25,1,0,13,15,7,6,0,2,0,1,3,191
corina.browser.Browser,class,32,273,21,0,201,1480,41,18,1,21,1,3,60,1505
corina.util.Finder,class,2,20,1,0,36,31,9,7,2,4,0,0,10,209
corina.editor.Measure,class,7,35,2,0,31,14,7,7,1,7,0,2,7,212
corina.graph.SamplePopupMenu,class,3,5,5,0,12,0,2,2,0,2,0,0,2,73
corina.browser.FolderTree,class,3,36,6,0,35,30,8,6,0,9,0,1,2,172
corina.cross.CrossdateKit,class,10,84,10,0,96,370,16,2,0,9,0,0,20,638
corina.core.App,class,6,22,1,0,15,0,3,3,3,5,3,5,4,87
corina.gui.AboutBox,class,1,23,6,0,30,34,8,1,7,5,0,5,22,206
corina.site.LocationEvoSuiteTest,class,5,34,1,0,23,465,31,31,1,0,0,0,3,262
corina.index.Function,interface,1,1,1,0,0,0,1,1,0,0,0,0,0,47
corina.cross.HighScore,class,3,2,1,0,13,0,2,2,0,7,7,0,1,46
corina.index.CubicSplineEvoSuiteTest,class,6,3,1,0,1,1,2,2,1,0,0,0,0,28
corina.prefs.components.FontSizePopup,class,2,9,9,0,23,4,3,3,0,1,0,0,3,65
corina.gui.UserCancelledException,class,0,1,3,0,0,0,1,1,0,0,0,0,0,55
corina.editor.DecadalModel,class,3,82,2,1,35,49,14,12,0,9,0,1,10,316
corina.gui.ConfirmSave,class,1,7,6,0,22,10,2,1,1,0,0,0,8,112
corina.manip.UnitTests,class,3,5,2,0,9,3,3,3,0,0,0,0,2,79
corina.map.layers.LegendLayer,class,5,17,2,0,24,13,6,2,0,6,0,3,3,163
corina.util.NaturalSort,class,0,63,1,0,10,28,8,4,5,0,0,0,20,170
corina.search.Search,class,2,41,1,0,21,3,10,7,0,7,2,2,3,150
corina.gui.XCorina,class,13,62,6,0,72,126,11,7,2,6,0,1,18,389
corina.ui.DefaultResourceBundle,class,0,4,2,0,0,6,4,3,0,1,0,1,0,28
corina.map.MatrixEvoSuiteTest,class,5,7,1,0,9,15,6,6,1,0,0,0,6,48
corina.gui.menus.EditMenuEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,26
corina.util.SimpleLogEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,26
corina.gui.XFrameEvoSuiteTest,class,3,1,1,0,0,0,1,1,1,0,0,0,0,16
corina.gui.SaveableDocument,interface,0,6,1,0,0,15,6,6,0,0,0,0,0,28
corina.gui.menus.OldCrossdateMenu,class,2,11,7,0,9,10,5,5,4,0,0,0,25,96
corina.graph.GraphEvoSuiteTest,class,10,22,1,0,20,231,22,22,1,0,0,0,0,224
corina.map.layers.SitesLayer,class,8,30,2,0,42,24,9,4,2,12,2,4,7,229
corina.editor.CopyDialog,class,2,13,6,0,18,4,3,3,0,4,0,0,9,90
corina.map.tools.HandTool,class,6,21,2,0,12,37,11,5,0,6,0,0,3,103
corina.browser.RelativeDate,class,1,10,1,0,10,0,4,3,0,7,0,5,7,79
corina.ui.Builder,class,1,59,1,0,33,105,13,12,12,2,1,2,25,239
corina.io.ExportDialog,class,7,23,6,0,50,0,4,2,0,11,0,3,21,296
corina.graph.ColorComboBoxEvoSuiteTest,class,5,3,1,0,7,3,3,3,1,0,0,0,0,40
corina.prefs.components.UIDefaultsTableModel,class,2,44,2,0,41,88,13,13,0,3,0,1,13,160
corina.formats.TRML,class,14,70,2,0,34,4,9,8,0,9,0,2,6,295
corina.site.SiteEvoSuiteTest,class,7,39,1,0,34,666,37,37,1,0,0,0,0,340
corina.cross.CrossdatePrinter,class,12,33,2,0,47,15,9,5,0,4,0,1,12,286
corina.site.Site,class,3,98,1,0,31,624,36,32,1,18,4,8,7,393
corina.browser.Trash,class,1,27,5,0,29,78,13,13,2,0,0,0,11,123
corina.Preview,class,1,6,4,0,3,0,6,6,0,2,0,0,1,102
corina.formats.UnitTestsEvoSuiteTest,class,8,7,1,0,10,9,5,5,2,1,0,1,1,82
corina.map.Matrix,class,1,13,1,0,3,15,6,5,5,0,0,0,9,123
corina.gui.menus.FileMenu,class,7,102,7,1,63,179,17,16,5,4,0,1,57,531
corina.prefs.components.ColorEditorEvoSuiteTest,class,5,3,1,0,1,1,2,2,1,0,0,0,0,27
corina.util.TextClipboard,class,0,2,1,0,3,1,2,1,1,0,0,0,1,47
corina.site.Lock,class,0,15,1,0,4,0,5,3,4,1,0,1,1,144
corina.graph.Graphable,interface,1,3,1,0,0,3,3,3,0,0,0,0,0,60
corina.graph.GraphEditMenu,class,2,1,8,0,0,0,1,0,0,1,0,0,0,18
corina.ui.AskNumber,class,2,7,6,0,20,0,2,2,1,3,0,1,11,70
corina.prefs.components.FontEditor,class,2,7,2,0,5,2,5,5,0,4,0,1,1,37
corina.manip.ReconcileDialog,class,7,41,11,0,40,46,10,5,0,8,0,0,6,223
corina.site.CountryDialog,class,1,26,1,0,36,3,3,1,1,3,0,1,23,185
